#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.757881714e+04|1.907511146e+06|1.908208910e+06|1.908997534e+06|1.908307897e+06|2.769741847e+03|2.772732488e+03|2.776115139e+03|2.773138372e+03|9.275901177e+09|9.342452897e+09|9.418024025e+09|9.351909927e+09|6.530517822e+03|6.533693115e+03|6.537289185e+03|6.534124512e+03|2.034574989e+03
1.333773884e+05|1.906891844e+06|1.907731860e+06|1.908719923e+06|1.907660686e+06|2.767089270e+03|2.770687602e+03|2.774924070e+03|2.770333775e+03|9.217075837e+09|9.296920521e+09|9.391379063e+09|9.289399642e+09|6.527694336e+03|6.531520264e+03|6.536022827e+03|6.531139160e+03|2.034574989e+03
1.584073036e+05|1.906213339e+06|1.906932487e+06|1.907926287e+06|1.907014624e+06|2.764185052e+03|2.767263301e+03|2.771520898e+03|2.767542865e+03|9.152893561e+09|9.220929468e+09|9.315461043e+09|9.227369466e+09|6.524601074e+03|6.527879150e+03|6.532408569e+03|6.528171387e+03|2.034574989e+03
1.777245305e+05|1.905313879e+06|1.906115697e+06|1.907026074e+06|1.906140731e+06|2.760195377e+03|2.763767277e+03|2.767664072e+03|2.763749557e+03|9.063564032e+09|9.143679580e+09|9.229808449e+09|9.142926533e+09|6.520356201e+03|6.524156738e+03|6.528305420e+03|6.524134766e+03|2.034574989e+03
1.933481016e+05|1.905112131e+06|1.906359468e+06|1.907503970e+06|1.906440845e+06|2.759292774e+03|2.764810361e+03|2.769711096e+03|2.765039269e+03|9.043346756e+09|9.166692894e+09|9.275217165e+09|9.171582737e+09|6.519394409e+03|6.525267334e+03|6.530484497e+03|6.525507324e+03|2.034574989e+03
2.096706928e+05|1.904599368e+06|1.905437942e+06|1.906430489e+06|1.905470754e+06|2.756999625e+03|2.760750523e+03|2.765114301e+03|2.760813171e+03|8.992117186e+09|9.076013588e+09|9.173404124e+09|9.077478661e+09|6.516956909e+03|6.520947021e+03|6.525589478e+03|6.521010742e+03|2.034574989e+03
2.232103084e+05|1.904128177e+06|1.905020077e+06|1.906164518e+06|1.905107414e+06|2.754893522e+03|2.758881003e+03|2.763976168e+03|2.759217578e+03|8.945234317e+09|9.034133270e+09|9.148286850e+09|9.041895123e+09|6.514710449e+03|6.518959717e+03|6.524378906e+03|6.519312012e+03|2.034574989e+03
2.373782791e+05|1.903329969e+06|1.904478948e+06|1.905717441e+06|1.904396637e+06|2.751328248e+03|2.756461272e+03|2.762001471e+03|2.756041615e+03|8.866244054e+09|8.980117207e+09|9.104108320e+09|8.971497405e+09|6.510911377e+03|6.516381836e+03|6.522280273e+03|6.515927734e+03|2.034574989e+03
2.499114455e+05|1.903087665e+06|1.903938625e+06|1.905092544e+06|1.903951508e+06|2.750246561e+03|2.754046579e+03|2.759205158e+03|2.754076857e+03|8.842365373e+09|8.926426966e+09|9.041385742e+09|8.927768123e+09|6.509756592e+03|6.513808838e+03|6.519302368e+03|6.513836914e+03|2.034574989e+03
2.628126950e+05|1.902658580e+06|1.903461075e+06|1.904560858e+06|1.903744993e+06|2.748331799e+03|2.751913612e+03|2.756827452e+03|2.753155478e+03|8.800208384e+09|8.879177992e+09|8.988277774e+09|8.907264666e+09|6.507718018e+03|6.511532959e+03|6.516771362e+03|6.512854492e+03|2.034574989e+03
2.746081933e+05|1.902299995e+06|1.903158428e+06|1.904088700e+06|1.903162665e+06|2.746732330e+03|2.750562423e+03|2.754717130e+03|2.750541096e+03|8.765094935e+09|8.849332681e+09|8.941316675e+09|8.849427538e+09|6.506009277e+03|6.510094482e+03|6.514522217e+03|6.510066895e+03|2.034574989e+03
2.861734624e+05|1.901870108e+06|1.902765842e+06|1.903876315e+06|1.902913480e+06|2.744815644e+03|2.748810359e+03|2.753768209e+03|2.749432649e+03|8.723139705e+09|8.810731762e+09|8.920251135e+09|8.824990268e+09|6.503965454e+03|6.508226807e+03|6.513511841e+03|6.508884766e+03|2.034574989e+03
2.965732014e+05|1.901402698e+06|1.902156906e+06|1.903068426e+06|1.902177611e+06|2.742721437e+03|2.746094251e+03|2.750160688e+03|2.746107294e+03|8.677324225e+09|8.751112527e+09|8.840471834e+09|8.751522957e+09|6.501726685e+03|6.505331055e+03|6.509664551e+03|6.505338867e+03|2.034574989e+03
3.079737940e+05|1.900727671e+06|1.901724119e+06|1.902820617e+06|1.901767203e+06|2.739564790e+03|2.744164948e+03|2.749054774e+03|2.744222379e+03|8.607021136e+09|8.708927130e+09|8.816110680e+09|8.710047899e+09|6.498361084e+03|6.503269287e+03|6.508486938e+03|6.503325195e+03|2.034574989e+03
3.179369562e+05|1.900265881e+06|1.901189571e+06|1.902410497e+06|1.901454378e+06|2.737406749e+03|2.741724510e+03|2.747225159e+03|2.742802878e+03|8.559134609e+09|8.655087591e+09|8.775904320e+09|8.678642844e+09|6.496059692e+03|6.500665527e+03|6.506536621e+03|6.501811035e+03|2.034574989e+03
3.278312972e+05|1.900042015e+06|1.900911237e+06|1.901939522e+06|1.900960614e+06|2.736361004e+03|2.740422948e+03|2.745125071e+03|2.740541189e+03|8.535982438e+09|8.626102366e+09|8.729903773e+09|8.628742993e+09|6.494939575e+03|6.499277588e+03|6.504293091e+03|6.499397949e+03|2.034574989e+03
3.373466346e+05|1.899309432e+06|1.900417418e+06|1.901431289e+06|1.900436055e+06|2.732940815e+03|2.738114778e+03|2.742855162e+03|2.738129865e+03|8.460497799e+09|8.574829400e+09|8.680308948e+09|8.575499604e+09|6.491285645e+03|6.496812988e+03|6.501871094e+03|6.496822266e+03|2.034574989e+03
3.472393389e+05|1.898802379e+06|1.900002585e+06|1.901043875e+06|1.899905954e+06|2.730575302e+03|2.736176839e+03|2.741043147e+03|2.735668548e+03|8.408505842e+09|8.531908261e+09|8.639907407e+09|8.521221561e+09|6.488759888e+03|6.494742920e+03|6.499938721e+03|6.494194824e+03|2.034574989e+03
3.560969258e+05|1.898337024e+06|1.899750500e+06|1.900570210e+06|1.899772878e+06|2.728405529e+03|2.734999659e+03|2.738828817e+03|2.735054257e+03|8.360965306e+09|8.505893215e+09|8.590674892e+09|8.507659170e+09|6.486438843e+03|6.493485107e+03|6.497574707e+03|6.493538574e+03|2.034574989e+03
3.650261094e+05|1.897757044e+06|1.898797103e+06|1.899794271e+06|1.898830517e+06|2.725703015e+03|2.730550682e+03|2.735204034e+03|2.730661393e+03|8.301963205e+09|8.407963929e+09|8.510406709e+09|8.410968341e+09|6.483547974e+03|6.488729980e+03|6.493706909e+03|6.488843750e+03|2.034574989e+03
3.738349988e+05|1.897686651e+06|1.899143399e+06|1.900463069e+06|1.899042478e+06|2.725375115e+03|2.732166075e+03|2.738328115e+03|2.731638111e+03|8.294817981e+09|8.443450113e+09|8.579563242e+09|8.432551962e+09|6.483195068e+03|6.490458252e+03|6.497042236e+03|6.489886719e+03|2.034574989e+03
3.829323727e+05|1.897253812e+06|1.898514155e+06|1.899466479e+06|1.898449523e+06|2.723359594e+03|2.729231274e+03|2.733673767e+03|2.728858397e+03|8.250982938e+09|8.379039336e+09|8.476643608e+09|8.371419190e+09|6.481040527e+03|6.487321533e+03|6.492068604e+03|6.486915527e+03|2.034574989e+03
3.911537717e+05|1.896716042e+06|1.897625874e+06|1.898807032e+06|1.897556209e+06|2.720775075e+03|2.725092043e+03|2.730596986e+03|2.724659166e+03|8.194000849e+09|8.288653803e+09|8.408979822e+09|8.279184656e+09|6.478274902e+03|6.482895264e+03|6.488784302e+03|6.482425781e+03|2.034574989e+03
3.990051643e+05|1.896303754e+06|1.897684791e+06|1.898742805e+06|1.897505680e+06|2.718766134e+03|2.725366458e+03|2.730297449e+03|2.724414292e+03|8.149567134e+09|8.294630130e+09|8.402407613e+09|8.273772323e+09|6.476122070e+03|6.483184570e+03|6.488461182e+03|6.482163086e+03|2.034574989e+03
4.070396276e+05|1.895723086e+06|1.896585711e+06|1.898077406e+06|1.896789545e+06|2.715938475e+03|2.720139896e+03|2.727195563e+03|2.720994523e+03|8.087300313e+09|8.179933003e+09|8.334520039e+09|8.198796965e+09|6.473095581e+03|6.477593750e+03|6.485143921e+03|6.478502441e+03|2.034574989e+03
4.153920925e+05|1.895043449e+06|1.896583344e+06|1.897961412e+06|1.896458166e+06|2.712631527e+03|2.720128393e+03|2.726655092e+03|2.719370397e+03|8.014898293e+09|8.179683422e+09|8.322723105e+09|8.163364600e+09|6.469554199e+03|6.477581543e+03|6.484565552e+03|6.476763184e+03|2.034574989e+03
4.229586493e+05|1.894841027e+06|1.896157458e+06|1.897643238e+06|1.896134723e+06|2.711647137e+03|2.718053516e+03|2.725172917e+03|2.717833688e+03|7.993432902e+09|8.133841857e+09|8.290414568e+09|8.129636901e+09|6.468500488e+03|6.475363525e+03|6.482981201e+03|6.475118164e+03|2.034574989e+03
4.303795368e+05|1.894595129e+06|1.895885039e+06|1.897045463e+06|1.895889372e+06|2.710451668e+03|2.716726917e+03|2.722380997e+03|2.716651793e+03|7.967417658e+09|8.104628466e+09|8.229641293e+09|8.103745418e+09|6.467218750e+03|6.473939941e+03|6.479992920e+03|6.473852539e+03|2.034574989e+03
4.379691632e+05|1.893916193e+06|1.895223695e+06|1.896744479e+06|1.895403732e+06|2.707152837e+03|2.713508283e+03|2.720913676e+03|2.714306279e+03|7.895932974e+09|8.034050367e+09|8.197072356e+09|8.052474350e+09|6.463678955e+03|6.470495850e+03|6.478419800e+03|6.471340820e+03|2.034574989e+03
4.450052146e+05|1.893337145e+06|1.895086955e+06|1.896317375e+06|1.894859218e+06|2.704341588e+03|2.712843132e+03|2.718832475e+03|2.711638866e+03|7.835364753e+09|8.019517730e+09|8.151029247e+09|7.994351838e+09|6.460662842e+03|6.469780273e+03|6.476196167e+03|6.468480469e+03|2.034574989e+03
4.527912456e+05|1.892936233e+06|1.894551339e+06|1.895978901e+06|1.894551791e+06|2.702396382e+03|2.710238814e+03|2.717183949e+03|2.710144406e+03|7.793643018e+09|7.962792037e+09|8.114685253e+09|7.961705358e+09|6.458573975e+03|6.466989502e+03|6.474432129e+03|6.466878906e+03|2.034574989e+03
4.601638141e+05|1.892326600e+06|1.893904658e+06|1.895233759e+06|1.893796830e+06|2.699273835e+03|2.707096814e+03|2.713557239e+03|2.706348308e+03|7.724986759e+09|7.894722903e+09|8.035120588e+09|7.879163152e+09|6.455223511e+03|6.463622070e+03|6.470545166e+03|6.462803711e+03|2.034574989e+03
4.666604470e+05|1.892561824e+06|1.893879221e+06|1.895412542e+06|1.893809213e+06|2.700481735e+03|2.706973280e+03|2.714427091e+03|2.706506094e+03|7.751540745e+09|7.892055025e+09|8.054154563e+09|7.882388702e+09|6.456520142e+03|6.463489014e+03|6.471479492e+03|6.462978027e+03|2.034574989e+03
4.731956290e+05|1.892543106e+06|1.893814152e+06|1.894856119e+06|1.893578629e+06|2.700385595e+03|2.706657285e+03|2.711720521e+03|2.705350688e+03|7.749424927e+09|7.885233221e+09|7.995031556e+09|7.857263107e+09|6.456418213e+03|6.463148193e+03|6.468580078e+03|6.461737305e+03|2.034574989e+03
4.805697856e+05|1.891802334e+06|1.893278896e+06|1.894930990e+06|1.893297681e+06|2.696583028e+03|2.704058909e+03|2.712084602e+03|2.703955699e+03|7.666013044e+09|7.829293012e+09|8.002967428e+09|7.826830235e+09|6.452336548e+03|6.460359619e+03|6.468970337e+03|6.460242676e+03|2.034574989e+03
4.874718195e+05|1.890942934e+06|1.892402865e+06|1.894277966e+06|1.892351107e+06|2.692176360e+03|2.699665457e+03|2.708910276e+03|2.699146456e+03|7.569976226e+09|7.733594724e+09|7.933960846e+09|7.722508855e+09|6.447602905e+03|6.455645264e+03|6.465563110e+03|6.455075195e+03|2.034574989e+03
4.940362217e+05|1.890679719e+06|1.891926335e+06|1.893620437e+06|1.891734607e+06|2.690827734e+03|2.697219285e+03|2.705716695e+03|2.695902660e+03|7.540688632e+09|7.679933813e+09|7.864951049e+09|7.652376188e+09|6.446155762e+03|6.453018555e+03|6.462140869e+03|6.451583984e+03|2.034574989e+03
5.003601532e+05|1.890110152e+06|1.892263746e+06|1.893540590e+06|1.891805220e+06|2.687911145e+03|2.698951123e+03|2.705329067e+03|2.696397310e+03|7.477624107e+09|7.717898529e+09|7.856603010e+09|7.662774506e+09|6.443018188e+03|6.454880127e+03|6.461722168e+03|6.452123535e+03|2.034574989e+03
5.065156788e+05|1.890071089e+06|1.891397435e+06|1.893513384e+06|1.891532558e+06|2.687711197e+03|2.694506212e+03|2.705196999e+03|2.695045446e+03|7.473313892e+09|7.620675524e+09|7.853760205e+09|7.633169629e+09|6.442803589e+03|6.450106201e+03|6.461579346e+03|6.450674316e+03|2.034574989e+03
5.130452873e+05|1.889496962e+06|1.891450486e+06|1.892840068e+06|1.891188439e+06|2.684773716e+03|2.694778262e+03|2.701909828e+03|2.693274193e+03|7.410195708e+09|7.626606295e+09|7.782992336e+09|7.594901617e+09|6.439643066e+03|6.450396973e+03|6.458052124e+03|6.448770020e+03|2.034574989e+03
5.198508897e+05|1.888599230e+06|1.890419890e+06|1.892519079e+06|1.890477808e+06|2.680096406e+03|2.689496937e+03|2.700262200e+03|2.689642753e+03|7.309283692e+09|7.511866539e+09|7.746710082e+09|7.516170208e+09|6.434608398e+03|6.444723633e+03|6.456284180e+03|6.444866699e+03|2.034574989e+03
5.261859177e+05|1.887067101e+06|1.889782052e+06|1.892024369e+06|1.889433008e+06|2.671892039e+03|2.686232077e+03|2.697722401e+03|2.684048123e+03|7.131596941e+09|7.441486428e+09|7.690954074e+09|7.395776314e+09|6.425773804e+03|6.441211914e+03|6.453559204e+03|6.438838867e+03|2.034574989e+03
5.317394142e+05|1.887427224e+06|1.890074437e+06|1.891495720e+06|1.889569361e+06|2.673818787e+03|2.687728326e+03|2.695010232e+03|2.684920905e+03|7.173044052e+09|7.473682081e+09|7.631664311e+09|7.413925486e+09|6.427850342e+03|6.442822754e+03|6.450648682e+03|6.439788574e+03|2.034574989e+03
5.382556244e+05|1.887808949e+06|1.889536013e+06|1.891505214e+06|1.889579233e+06|2.675862232e+03|2.684973443e+03|2.695058929e+03|2.684984999e+03|7.217189840e+09|7.414475366e+09|7.632727420e+09|7.415368882e+09|6.430048828e+03|6.439858154e+03|6.450698853e+03|6.439856934e+03|2.034574989e+03
5.443063569e+05|1.887391608e+06|1.889594591e+06|1.891299155e+06|1.889283576e+06|2.673628195e+03|2.685273064e+03|2.694002296e+03|2.683429848e+03|7.168937930e+09|7.420899115e+09|7.609698958e+09|7.381853074e+09|6.427645386e+03|6.440180176e+03|6.449564331e+03|6.438183105e+03|2.034574989e+03
5.498866591e+05|1.886296057e+06|1.888600824e+06|1.891398274e+06|1.888756896e+06|2.667770199e+03|2.680104934e+03|2.694510539e+03|2.680618713e+03|7.043506640e+09|7.309466616e+09|7.620772898e+09|7.321406409e+09|6.421328003e+03|6.434617920e+03|6.450109863e+03|6.435154297e+03|2.034574989e+03
5.563390564e+05|1.886841497e+06|1.888970439e+06|1.890778246e+06|1.888493190e+06|2.670685577e+03|2.682081710e+03|2.691332493e+03|2.679155603e+03|7.105740194e+09|7.352680339e+09|7.551640680e+09|7.289878161e+09|6.424473022e+03|6.436747559e+03|6.446696289e+03|6.433574219e+03|2.034574989e+03
5.625860058e+05|1.884932776e+06|1.886923338e+06|1.889428068e+06|1.886948144e+06|2.660405600e+03|2.671123187e+03|2.684421378e+03|2.670972028e+03|6.886642540e+09|7.115110385e+09|7.402650203e+09|7.113467935e+09|6.413380981e+03|6.424943359e+03|6.439264282e+03|6.424760742e+03|2.034574989e+03
5.678004608e+05|1.885236581e+06|1.887183769e+06|1.889361966e+06|1.887160833e+06|2.662111954e+03|2.672516146e+03|2.684083376e+03|2.672105474e+03|6.923669841e+09|7.145006115e+09|7.395420127e+09|7.137853424e+09|6.415221680e+03|6.426448242e+03|6.438900146e+03|6.425982422e+03|2.034574989e+03
5.732030284e+05|1.885153529e+06|1.887389481e+06|1.889251520e+06|1.887190327e+06|2.661664354e+03|2.673616804e+03|2.683518636e+03|2.672356584e+03|6.914166490e+09|7.168691037e+09|7.383342582e+09|7.142991252e+09|6.414737305e+03|6.427630371e+03|6.438292480e+03|6.426258789e+03|2.034574989e+03
5.791787875e+05|1.884826886e+06|1.886975951e+06|1.889329333e+06|1.886897098e+06|2.659801997e+03|2.671404531e+03|2.683916487e+03|2.670602281e+03|6.873478854e+09|7.121137438e+09|7.391847020e+09|7.105820910e+09|6.412730835e+03|6.425248047e+03|6.438718872e+03|6.424356934e+03|2.034574989e+03
5.848711925e+05|1.883431201e+06|1.886229383e+06|1.888367857e+06|1.886090615e+06|2.651855348e+03|2.667413991e+03|2.678856274e+03|2.666329270e+03|6.701785118e+09|7.035930667e+09|7.282229199e+09|7.013496649e+09|6.404146729e+03|6.420944824e+03|6.433274780e+03|6.419756836e+03|2.034574989e+03
5.901236515e+05|1.884171279e+06|1.886465277e+06|1.888736205e+06|1.886311354e+06|2.656066905e+03|2.668674412e+03|2.680830776e+03|2.667435791e+03|6.792383090e+09|7.062763786e+09|7.325338116e+09|7.037751507e+09|6.408696167e+03|6.422305664e+03|6.435397949e+03|6.420942383e+03|2.034574989e+03
5.959366136e+05|1.883096413e+06|1.885395491e+06|1.887157191e+06|1.885031922e+06|2.649951867e+03|2.662961905e+03|2.672373951e+03|2.660553127e+03|6.661135403e+09|6.941655377e+09|7.141947407e+09|6.889434610e+09|6.402091553e+03|6.416141357e+03|6.426294189e+03|6.413524902e+03|2.034574989e+03
6.015918185e+05|1.882169095e+06|1.884142455e+06|1.886544181e+06|1.884162739e+06|2.644684682e+03|2.655902787e+03|2.669096106e+03|2.655484918e+03|6.549561424e+09|6.788836170e+09|7.071757738e+09|6.781697543e+09|6.396391479e+03|6.408520752e+03|6.422760986e+03|6.408037109e+03|2.034574989e+03
6.068066990e+05|1.881966314e+06|1.884268193e+06|1.886684997e+06|1.884258237e+06|2.643533949e+03|2.656618869e+03|2.669848854e+03|2.656135321e+03|6.525371202e+09|6.804336627e+09|7.087840882e+09|6.795267622e+09|6.395144043e+03|6.409294189e+03|6.423569946e+03|6.408746094e+03|2.034574989e+03
6.121321105e+05|1.881916924e+06|1.884133013e+06|1.887198916e+06|1.883933628e+06|2.643253723e+03|2.655849019e+03|2.672597167e+03|2.654117711e+03|6.519488557e+09|6.787673599e+09|7.146745301e+09|6.752712557e+09|6.394843872e+03|6.408463867e+03|6.426535645e+03|6.406554199e+03|2.034574989e+03
6.175660941e+05|1.881891858e+06|1.883943685e+06|1.886589081e+06|1.883995205e+06|2.643111525e+03|2.654771197e+03|2.669336100e+03|2.654601909e+03|6.516507041e+09|6.764415492e+09|7.076881352e+09|6.762564444e+09|6.394686157e+03|6.407298828e+03|6.423016113e+03|6.407087402e+03|2.034574989e+03
