#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.957839220e+05|7.368369113e+06|7.399238839e+06|7.440425774e+06|7.399411562e+06|5.898622458e+03|5.908213252e+03|5.920961173e+03|5.908197435e+03|3.031085297e+11|3.046669718e+11|3.067468943e+11|3.046770287e+11|1.188807593e+04|1.190244678e+04|1.192155884e+04|1.190244043e+04|1.862092924e+03
4.485872473e+05|7.321551042e+06|7.367652349e+06|7.397969323e+06|7.362728064e+06|5.884017930e+03|5.898399393e+03|5.907819318e+03|5.896805991e+03|3.007469745e+11|3.030723322e+11|3.046028797e+11|3.028253052e+11|1.186620752e+04|1.188774316e+04|1.190185645e+04|1.188537207e+04|1.862092924e+03
5.331155387e+05|7.323479725e+06|7.350855739e+06|7.384110601e+06|7.353178568e+06|5.884620875e+03|5.893168835e+03|5.903516197e+03|5.893845936e+03|3.008442345e+11|3.022246045e+11|3.039032754e+11|3.023431284e+11|1.186711523e+04|1.187990381e+04|1.189541382e+04|1.188093359e+04|1.862092924e+03
5.971763110e+05|7.288775443e+06|7.314058953e+06|7.350333813e+06|7.317032308e+06|5.873756089e+03|5.881674803e+03|5.893006047e+03|5.882551710e+03|2.990940332e+11|3.003691638e+11|3.021982884e+11|3.005200196e+11|1.185084644e+04|1.186270361e+04|1.187966138e+04|1.186402539e+04|1.862092924e+03
6.507079833e+05|7.258503782e+06|7.289666223e+06|7.329020549e+06|7.288733036e+06|5.864234798e+03|5.874035774e+03|5.886352537e+03|5.873693700e+03|2.975686610e+11|2.991389178e+11|3.011236448e+11|2.990929119e+11|1.183661792e+04|1.185126318e+04|1.186970337e+04|1.185076953e+04|1.862092924e+03
6.931113082e+05|7.241692117e+06|7.274656808e+06|7.305941102e+06|7.269158371e+06|5.858936702e+03|5.869318429e+03|5.879134319e+03|5.867540732e+03|2.967213827e+11|2.983826672e+11|2.999597798e+11|2.981063712e+11|1.182869604e+04|1.184421338e+04|1.185889893e+04|1.184156738e+04|1.862092924e+03
7.367895340e+05|7.223147108e+06|7.251062823e+06|7.290069641e+06|7.254728859e+06|5.853083101e+03|5.861890791e+03|5.874162070e+03|5.863002562e+03|2.957867377e+11|2.971936667e+11|2.991592873e+11|2.973791167e+11|1.181994238e+04|1.183310840e+04|1.185145581e+04|1.183478125e+04|1.862092924e+03
7.778028268e+05|7.202176511e+06|7.240843169e+06|7.270927293e+06|7.233860347e+06|5.846445398e+03|5.858668927e+03|5.868145317e+03|5.856417662e+03|2.947311958e+11|2.966785890e+11|2.981947186e+11|2.963278311e+11|1.181003320e+04|1.182829297e+04|1.184246069e+04|1.182493848e+04|1.862092924e+03
8.149323041e+05|7.164768457e+06|7.204015904e+06|7.232620195e+06|7.202850955e+06|5.834575562e+03|5.847028101e+03|5.856074580e+03|5.846603613e+03|2.928479023e+11|2.948237839e+11|2.962641269e+11|2.947661679e+11|1.179229907e+04|1.181089893e+04|1.182440918e+04|1.181027832e+04|1.862092924e+03
8.526370285e+05|7.159464749e+06|7.190085516e+06|7.212362034e+06|7.189381440e+06|5.832889510e+03|5.842612980e+03|5.849670847e+03|5.842354980e+03|2.925808690e+11|2.941225344e+11|2.952438762e+11|2.940876620e+11|1.178978271e+04|1.180430566e+04|1.181485059e+04|1.180392871e+04|1.862092924e+03
8.895964843e+05|7.127220443e+06|7.172541484e+06|7.198486917e+06|7.166766405e+06|5.822605087e+03|5.837045114e+03|5.845276358e+03|5.835156104e+03|2.909590629e+11|2.932392921e+11|2.945454663e+11|2.929496339e+11|1.177444775e+04|1.179598975e+04|1.180828125e+04|1.179318457e+04|1.862092924e+03
9.227648736e+05|7.109019037e+06|7.142686512e+06|7.168274716e+06|7.135992897e+06|5.816787089e+03|5.827541664e+03|5.835689738e+03|5.825349799e+03|2.900433965e+11|2.917369957e+11|2.930244649e+11|2.914012640e+11|1.176576562e+04|1.178180566e+04|1.179396460e+04|1.177855078e+04|1.862092924e+03
9.547632009e+05|7.087266382e+06|7.118905096e+06|7.144050723e+06|7.116777172e+06|5.809818551e+03|5.819948318e+03|5.827976785e+03|5.819229646e+03|2.889494733e+11|2.905407571e+11|2.918056209e+11|2.904343741e+11|1.175537280e+04|1.177048193e+04|1.178245874e+04|1.176941895e+04|1.862092924e+03
9.857972847e+05|7.072215275e+06|7.107520062e+06|7.129848600e+06|7.103575766e+06|5.804984505e+03|5.816307632e+03|5.823444469e+03|5.815001731e+03|2.881931832e+11|2.899679904e+11|2.910912613e+11|2.897705273e+11|1.174817114e+04|1.176505322e+04|1.177569775e+04|1.176311328e+04|1.862092924e+03
1.020356131e+06|7.045588441e+06|7.073800864e+06|7.098065931e+06|7.074150543e+06|5.796417263e+03|5.805494053e+03|5.813281721e+03|5.805566962e+03|2.868549832e+11|2.882728664e+11|2.894923698e+11|2.882911243e+11|1.173540918e+04|1.174893213e+04|1.176053564e+04|1.174904883e+04|1.862092924e+03
1.048210974e+06|7.028903627e+06|7.054388703e+06|7.079812959e+06|7.050994394e+06|5.791037947e+03|5.799250943e+03|5.807425477e+03|5.798120621e+03|2.860164539e+11|2.872972856e+11|2.885749777e+11|2.871273319e+11|1.172739429e+04|1.173962646e+04|1.175180713e+04|1.173795215e+04|1.862092924e+03
1.078241983e+06|7.002425825e+06|7.032155596e+06|7.057966782e+06|7.023669140e+06|5.782473466e+03|5.792087735e+03|5.800402464e+03|5.789304614e+03|2.846871323e+11|2.861797834e+11|2.874770973e+11|2.857545947e+11|1.171465161e+04|1.172895312e+04|1.174135083e+04|1.172482520e+04|1.862092924e+03
1.105068655e+06|6.992036477e+06|7.015309664e+06|7.032074138e+06|7.011039766e+06|5.779107520e+03|5.786643312e+03|5.792061469e+03|5.785237525e+03|2.841654563e+11|2.853339591e+11|2.861756896e+11|2.851199770e+11|1.170964380e+04|1.172085791e+04|1.172891626e+04|1.171876660e+04|1.862092924e+03
1.133719455e+06|6.954350907e+06|6.984557703e+06|7.002454820e+06|6.980297093e+06|5.766865405e+03|5.776682731e+03|5.782482853e+03|5.775264781e+03|2.822736790e+11|2.837898943e+11|2.846885880e+11|2.835766061e+11|1.169142627e+04|1.170602881e+04|1.171466577e+04|1.170392871e+04|1.862092924e+03
1.161611948e+06|6.934222535e+06|6.963834444e+06|6.984852531e+06|6.957026442e+06|5.760302342e+03|5.769953618e+03|5.776778352e+03|5.767697117e+03|2.812638390e+11|2.827493619e+11|2.838046990e+11|2.824086527e+11|1.168167139e+04|1.169601758e+04|1.170617041e+04|1.169267383e+04|1.862092924e+03
1.185375925e+06|6.908762163e+06|6.939178834e+06|6.964336102e+06|6.930903591e+06|5.751984135e+03|5.761919456e+03|5.770116898e+03|5.759169789e+03|2.799863195e+11|2.815125085e+11|2.827745311e+11|2.810981396e+11|1.166930566e+04|1.168407275e+04|1.169625366e+04|1.167999609e+04|1.862092924e+03
