#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
2.067817369e+04|8.963735228e+21|2.328296583e+22|3.839182052e+22|2.583411586e+22|2.583411586e+24|2.102493722e+28
3.655957501e+04|4.419209552e+22|6.365672080e+22|8.508331905e+22|6.500881942e+22|6.500881942e+24|5.922224638e+28
4.699988372e+04|8.083840720e+22|1.005539929e+23|1.204730513e+23|1.041622297e+23|1.041622297e+25|9.753066275e+28
5.595079320e+04|1.340610587e+23|1.577617256e+23|1.759804008e+23|1.547794770e+23|1.547794770e+25|1.379625479e+29
6.366912045e+04|1.716615378e+23|1.978636727e+23|2.296156148e+23|2.029304433e+23|2.029304433e+25|1.785031138e+29
7.041017437e+04|2.210100753e+23|2.452327917e+23|2.751334740e+23|2.446455672e+23|2.446455672e+25|2.182200073e+29
7.722372601e+04|2.458034180e+23|2.790281756e+23|3.151367547e+23|2.820558358e+23|2.820558358e+25|2.624341468e+29
8.278263096e+04|3.112349179e+23|3.388036059e+23|3.613181838e+23|3.360875085e+23|3.360875085e+25|3.015252597e+29
8.732415951e+04|3.344106313e+23|3.888862828e+23|4.216117410e+23|3.763993090e+23|3.763993090e+25|3.354804829e+29
9.266127725e+04|3.636388550e+23|4.085201038e+23|4.574390898e+23|4.040250992e+23|4.040250992e+25|3.777396561e+29
9.731152631e+04|4.121882008e+23|4.607345952e+23|4.925946878e+23|4.572596796e+23|4.572596796e+25|4.166158207e+29
1.016878427e+05|4.584723665e+23|5.011706425e+23|5.293879119e+23|4.980137752e+23|4.980137752e+25|4.548239316e+29
1.062588280e+05|5.109519862e+23|5.482775662e+23|5.997572860e+23|5.496498244e+23|5.496498244e+25|4.966697478e+29
1.103660576e+05|5.543026149e+23|6.049335312e+23|6.422896224e+23|6.030013891e+23|6.030013891e+25|5.358460636e+29
1.146205217e+05|6.025682703e+23|6.418705003e+23|6.749150107e+23|6.317750772e+23|6.317750772e+25|5.779070485e+29
1.185104736e+05|6.259898067e+23|6.780589544e+23|7.283032334e+23|6.751929457e+23|6.751929457e+25|6.178893701e+29
1.226104712e+05|6.678024625e+23|7.266350723e+23|7.607712202e+23|7.222814031e+23|7.222814031e+25|6.612465909e+29
1.261761035e+05|6.917040674e+23|7.720356270e+23|8.153645104e+23|7.589060054e+23|7.589060054e+25|7.003395487e+29
1.296519708e+05|7.595975430e+23|8.145470568e+23|8.648759127e+23|8.162858215e+23|8.162858215e+25|7.394115530e+29
1.331787287e+05|7.753403821e+23|8.401731183e+23|9.238327047e+23|8.529472011e+23|8.529472011e+25|7.801043048e+29
1.365413511e+05|8.496077573e+23|9.045847200e+23|9.630912899e+23|8.957461264e+23|8.957461264e+25|8.200339023e+29
1.397306346e+05|8.949828261e+23|9.617299264e+23|9.952011860e+23|9.499772494e+23|9.499772494e+25|8.588617238e+29
1.424252605e+05|9.102557411e+23|9.659372147e+23|1.044214424e+24|9.748749505e+23|9.748749505e+25|8.922304934e+29
1.451399431e+05|9.567533811e+23|1.021377917e+24|1.093021224e+24|1.018891826e+24|1.018891826e+26|9.266504094e+29
1.488324526e+05|1.017147669e+24|1.074072325e+24|1.145158094e+24|1.081859312e+24|1.081859312e+26|9.743295091e+29
1.519742310e+05|1.051814553e+24|1.095678809e+24|1.151999213e+24|1.095320659e+24|1.095320659e+26|1.016020727e+30
1.551203841e+05|1.094218447e+24|1.145032491e+24|1.195151046e+24|1.149383232e+24|1.149383232e+26|1.058516906e+30
1.582880358e+05|1.150085119e+24|1.223547871e+24|1.295653719e+24|1.225728634e+24|1.225728634e+26|1.101957671e+30
1.611653088e+05|1.180569752e+24|1.245632799e+24|1.321773295e+24|1.252674112e+24|1.252674112e+26|1.142544357e+30
1.636789848e+05|1.230812047e+24|1.309329001e+24|1.359274029e+24|1.300086460e+24|1.300086460e+26|1.178283790e+30
1.666701537e+05|1.253472556e+24|1.341769333e+24|1.391961594e+24|1.322568364e+24|1.322568364e+26|1.222054244e+30
1.692545688e+05|1.316146570e+24|1.416996232e+24|1.475030422e+24|1.392946402e+24|1.392946402e+26|1.259895596e+30
1.718921497e+05|1.350151453e+24|1.439927208e+24|1.506061447e+24|1.434791024e+24|1.434791024e+26|1.299630522e+30
1.743619010e+05|1.380525679e+24|1.457655234e+24|1.524866118e+24|1.458037505e+24|1.458037505e+26|1.337300525e+30
1.769356965e+05|1.439563220e+24|1.548757327e+24|1.645222140e+24|1.530575893e+24|1.530575893e+26|1.377091392e+30
1.794753546e+05|1.456758386e+24|1.522697602e+24|1.618208598e+24|1.529685072e+24|1.529685072e+26|1.416930247e+30
1.820326192e+05|1.543825830e+24|1.611899254e+24|1.695196151e+24|1.608991242e+24|1.608991242e+26|1.457539250e+30
1.845239241e+05|1.554386770e+24|1.626376511e+24|1.716743729e+24|1.638645802e+24|1.638645802e+26|1.497194122e+30
1.870718409e+05|1.601929388e+24|1.710558096e+24|1.790612924e+24|1.698760670e+24|1.698760670e+26|1.539250716e+30
1.895942574e+05|1.614544871e+24|1.725701621e+24|1.811065498e+24|1.717270507e+24|1.717270507e+26|1.581290263e+30
1.920139861e+05|1.729572827e+24|1.790208313e+24|1.842776028e+24|1.778248127e+24|1.778248127e+26|1.621697345e+30
1.943161955e+05|1.735351852e+24|1.817807428e+24|1.931745752e+24|1.824732911e+24|1.824732911e+26|1.661055871e+30
1.967151676e+05|1.780834448e+24|1.891891036e+24|1.964417108e+24|1.880286725e+24|1.880286725e+26|1.702344533e+30
1.992685539e+05|1.848954861e+24|1.947512168e+24|2.045753233e+24|1.945807826e+24|1.945807826e+26|1.746592652e+30
2.014833120e+05|1.871121612e+24|1.962356889e+24|2.034550967e+24|1.950862825e+24|1.950862825e+26|1.785598047e+30
2.039896924e+05|1.936339367e+24|2.014279703e+24|2.095418110e+24|2.017388141e+24|2.017388141e+26|1.830261934e+30
2.059948104e+05|1.936823060e+24|2.051931044e+24|2.118962633e+24|2.041635246e+24|2.041635246e+26|1.866222094e+30
2.079626911e+05|1.994101898e+24|2.104545314e+24|2.197571655e+24|2.093275045e+24|2.093275045e+26|1.902412499e+30
2.100499402e+05|2.046545972e+24|2.134418037e+24|2.240924735e+24|2.155291359e+24|2.155291359e+26|1.940735179e+30
2.122683287e+05|2.082404201e+24|2.180792679e+24|2.256830409e+24|2.177580200e+24|2.177580200e+26|1.981956106e+30
2.145840782e+05|2.140179579e+24|2.222712897e+24|2.342712318e+24|2.226703319e+24|2.226703319e+26|2.025406552e+30
2.166708369e+05|2.192363099e+24|2.282423296e+24|2.365964087e+24|2.277507245e+24|2.277507245e+26|2.065013167e+30
2.189832676e+05|2.193340995e+24|2.317715755e+24|2.442930404e+24|2.329421338e+24|2.329421338e+26|2.109290271e+30
2.210990401e+05|2.226247979e+24|2.332562076e+24|2.449513208e+24|2.321703301e+24|2.321703301e+26|2.149948403e+30
2.230997255e+05|2.310733598e+24|2.410175097e+24|2.486902594e+24|2.410415186e+24|2.410415186e+26|2.189115238e+30
2.250577381e+05|2.355717255e+24|2.477691320e+24|2.571259819e+24|2.462556224e+24|2.462556224e+26|2.228015550e+30
2.271250929e+05|2.361262790e+24|2.474484383e+24|2.597412835e+24|2.461398016e+24|2.461398016e+26|2.268994748e+30
2.290131819e+05|2.399767408e+24|2.556038386e+24|2.649065980e+24|2.533665890e+24|2.533665890e+26|2.307002362e+30
2.308818835e+05|2.498441803e+24|2.574717834e+24|2.714343945e+24|2.607554149e+24|2.607554149e+26|2.344662164e+30
2.328636841e+05|2.499395310e+24|2.597576276e+24|2.707154265e+24|2.606845603e+24|2.606845603e+26|2.385173032e+30
2.349800486e+05|2.534476113e+24|2.663808703e+24|2.775539071e+24|2.655387227e+24|2.655387227e+26|2.428837334e+30
2.371747823e+05|2.606904953e+24|2.730381753e+24|2.803801146e+24|2.712336946e+24|2.712336946e+26|2.474352192e+30
2.392239160e+05|2.621366385e+24|2.742270574e+24|2.864187988e+24|2.763503310e+24|2.763503310e+26|2.517146854e+30
2.413153620e+05|2.706310826e+24|2.815444763e+24|2.915335749e+24|2.823609044e+24|2.823609044e+26|2.561822847e+30
2.431924214e+05|2.738822568e+24|2.852304655e+24|2.948802064e+24|2.845053795e+24|2.845053795e+26|2.601570616e+30
2.447792378e+05|2.816505668e+24|2.917858934e+24|3.014499902e+24|2.919602641e+24|2.919602641e+26|2.635523842e+30
2.461677229e+05|2.816094358e+24|2.947392245e+24|3.032465481e+24|2.931578998e+24|2.931578998e+26|2.665577679e+30
2.479991786e+05|2.875241429e+24|2.994369520e+24|3.091640277e+24|2.994657280e+24|2.994657280e+26|2.705530016e+30
2.500624418e+05|2.938658835e+24|3.046371669e+24|3.148696638e+24|3.028709135e+24|3.028709135e+26|2.750540142e+30
2.521885558e+05|2.976015702e+24|3.055527755e+24|3.188507876e+24|3.083677320e+24|3.083677320e+26|2.797962704e+30
2.540106978e+05|3.011712255e+24|3.109461250e+24|3.236336698e+24|3.126144702e+24|3.126144702e+26|2.834672934e+30
2.557176227e+05|2.991328675e+24|3.146459699e+24|3.252993734e+24|3.128092810e+24|3.128092810e+26|2.876315922e+30
2.574498908e+05|3.132326537e+24|3.267948500e+24|3.335451613e+24|3.244348537e+24|3.244348537e+26|2.914858293e+30
2.592927224e+05|3.134668019e+24|3.264511359e+24|3.369564777e+24|3.253636555e+24|3.253636555e+26|2.956922194e+30
2.613180528e+05|3.158440663e+24|3.280734398e+24|3.391842082e+24|3.277718434e+24|3.277718434e+26|3.003401008e+30
2.631680108e+05|3.252257880e+24|3.338825505e+24|3.474628287e+24|3.335922536e+24|3.335922536e+26|3.046234875e+30
2.652930487e+05|3.268351858e+24|3.398889502e+24|3.502058451e+24|3.412350530e+24|3.412350530e+26|3.095661072e+30
2.670073946e+05|3.340508444e+24|3.434610686e+24|3.545228077e+24|3.434654490e+24|3.434654490e+26|3.135882034e+30
2.686156449e+05|3.382167445e+24|3.469549196e+24|3.605818319e+24|3.495393032e+24|3.495393032e+26|3.173617362e+30
2.700653515e+05|3.400120910e+24|3.517491765e+24|3.621998067e+24|3.526218912e+24|3.526218912e+26|3.208107583e+30
2.717564663e+05|3.409190202e+24|3.532409399e+24|3.679358289e+24|3.541610156e+24|3.541610156e+26|3.248659926e+30
2.734626450e+05|3.484755803e+24|3.606822862e+24|3.760173995e+24|3.612317579e+24|3.612317579e+26|3.289545171e+30
2.751368072e+05|3.526130675e+24|3.677708727e+24|3.775775917e+24|3.657017775e+24|3.657017775e+26|3.329983557e+30
2.766948698e+05|3.476521654e+24|3.683765296e+24|3.866528388e+24|3.700454624e+24|3.700454624e+26|3.367770654e+30
2.784113540e+05|3.601576797e+24|3.709159675e+24|3.856776961e+24|3.710757042e+24|3.710757042e+26|3.409660981e+30
2.800187881e+05|3.632627080e+24|3.779155861e+24|3.891977461e+24|3.774864071e+24|3.774864071e+26|3.448835051e+30
2.815900842e+05|3.698651943e+24|3.826386280e+24|3.919246974e+24|3.811200962e+24|3.811200962e+26|3.487898701e+30
2.832767500e+05|3.740207527e+24|3.882210608e+24|3.996627302e+24|3.852001950e+24|3.852001950e+26|3.530247627e+30
2.849245150e+05|3.797152337e+24|3.901057728e+24|4.078842641e+24|3.931910977e+24|3.931910977e+26|3.570952349e+30
2.864668625e+05|3.855582393e+24|3.977841379e+24|4.107867659e+24|3.984518403e+24|3.984518403e+26|3.609772322e+30
2.880835778e+05|3.829447568e+24|3.976443436e+24|4.105707243e+24|3.989038552e+24|3.989038552e+26|3.651090075e+30
2.898324619e+05|3.968100541e+24|4.072641800e+24|4.212982643e+24|4.083104563e+24|4.083104563e+26|3.694883579e+30
2.916071208e+05|3.886509398e+24|4.091904388e+24|4.179516728e+24|4.072289409e+24|4.072289409e+26|3.740459078e+30
2.932234769e+05|4.079746039e+24|4.206794252e+24|4.364712478e+24|4.216643644e+24|4.216643644e+26|3.781988173e+30
2.949213098e+05|4.074223079e+24|4.220466091e+24|4.358123486e+24|4.218184095e+24|4.218184095e+26|3.825109232e+30
