#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
1.629549292e+05|2.118047523e+06|2.120595142e+06|2.123199761e+06|2.120556189e+06|3.246851437e+03|3.249682857e+03|3.252576661e+03|3.249631254e+03|4.436474968e+10|4.449532484e+10|4.462888061e+10|4.449320694e+10|8.101334961e+03|8.105083252e+03|8.108909546e+03|8.105013672e+03|1.869849847e+03
2.470863550e+05|2.112597122e+06|2.114638807e+06|2.117757499e+06|2.115065176e+06|3.240715667e+03|3.243021497e+03|3.246529045e+03|3.243480734e+03|4.408348325e+10|4.418901420e+10|4.434988852e+10|4.421062229e+10|8.093233521e+03|8.096273438e+03|8.100906860e+03|8.096884277e+03|1.869849847e+03
2.927299212e+05|2.108359520e+06|2.110293695e+06|2.112881831e+06|2.110524333e+06|3.235927947e+03|3.238113528e+03|3.241037246e+03|3.238366032e+03|4.386459964e+10|4.396446982e+10|4.409819706e+10|4.397636440e+10|8.086909302e+03|8.089794678e+03|8.093657227e+03|8.090127441e+03|1.869849847e+03
3.308654372e+05|2.104267037e+06|2.105890434e+06|2.108400846e+06|2.106602555e+06|3.231301776e+03|3.233137159e+03|3.235974649e+03|3.233921548e+03|4.365344398e+10|4.373717908e+10|4.386673291e+10|4.377376664e+10|8.080798096e+03|8.083220459e+03|8.086969604e+03|8.084257324e+03|1.869849847e+03
3.597772171e+05|2.101531116e+06|2.103667773e+06|2.105890434e+06|2.103931801e+06|3.228207748e+03|3.230624162e+03|3.233137159e+03|3.230916414e+03|4.351240142e+10|4.362254252e+10|4.373717909e+10|4.363618468e+10|8.076704102e+03|8.079901855e+03|8.083219482e+03|8.080283203e+03|1.869849847e+03
3.895910339e+05|2.097011263e+06|2.100083447e+06|2.101749964e+06|2.099866902e+06|3.223093961e+03|3.226570163e+03|3.228455280e+03|3.226311114e+03|4.327960645e+10|4.343781021e+10|4.352367998e+10|4.342649856e+10|8.069939941e+03|8.074534912e+03|8.077029175e+03|8.074196289e+03|1.869849847e+03
4.174568250e+05|2.093219852e+06|2.096186279e+06|2.099738728e+06|2.096705818e+06|3.218751384e+03|3.222157071e+03|3.226180177e+03|3.222708563e+03|4.308294531e+10|4.323704462e+10|4.342005259e+10|4.326305588e+10|8.064208130e+03|8.068699219e+03|8.074022827e+03|8.069434570e+03|1.869849847e+03
4.411580209e+05|2.089620337e+06|2.092149110e+06|2.094472708e+06|2.092302041e+06|3.214617219e+03|3.217521790e+03|3.220189908e+03|3.217682433e+03|4.289611692e+10|4.302735151e+10|4.314801419e+10|4.303511816e+10|8.058752319e+03|8.062583740e+03|8.066102295e+03|8.062796387e+03|1.869849847e+03
4.674766901e+05|2.087207214e+06|2.089221326e+06|2.090810186e+06|2.088740313e+06|3.211844660e+03|3.214158834e+03|3.215984003e+03|3.213599335e+03|4.277100169e+10|4.287541786e+10|4.295785512e+10|4.285052211e+10|8.055089355e+03|8.058144287e+03|8.060552368e+03|8.057403809e+03|1.869849847e+03
4.873872377e+05|2.083474036e+06|2.085303760e+06|2.088319739e+06|2.086719670e+06|3.207553818e+03|3.209657111e+03|3.213122998e+03|3.211265403e+03|4.257757625e+10|4.267236078e+10|4.282867243e+10|4.274564399e+10|8.049417847e+03|8.052200928e+03|8.056776245e+03|8.054321289e+03|1.869849847e+03
