#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.382251074e+04|1.877940837e+06|1.878218412e+06|1.878529585e+06|1.878226599e+06|2.738992132e+03|2.740128022e+03|2.741401761e+03|2.740159652e+03|9.544217907e+09|9.569938277e+09|9.598832919e+09|9.570696987e+09|6.569538696e+03|6.570768555e+03|6.572151611e+03|6.570804199e+03|2.020739360e+03
1.274878197e+05|1.877347064e+06|1.877721914e+06|1.878025942e+06|1.877698462e+06|2.736543581e+03|2.738096470e+03|2.739340364e+03|2.737980769e+03|9.488711199e+09|9.523968450e+09|9.552098320e+09|9.521210812e+09|6.566882080e+03|6.568567383e+03|6.569916138e+03|6.568442383e+03|2.020739360e+03
1.519244359e+05|1.876934897e+06|1.877249145e+06|1.877527023e+06|1.877253378e+06|2.734773106e+03|2.736122899e+03|2.737299289e+03|2.736121166e+03|9.447921718e+09|9.479010953e+09|9.505968701e+09|9.478810426e+09|6.564965820e+03|6.566428223e+03|6.567700562e+03|6.566426758e+03|2.020739360e+03
1.695244283e+05|1.876637857e+06|1.876990072e+06|1.877275055e+06|1.876970803e+06|2.733497629e+03|2.735010067e+03|2.736234209e+03|2.734920798e+03|9.418592926e+09|9.453375688e+09|9.481577160e+09|9.451291859e+09|6.563582275e+03|6.565223877e+03|6.566549194e+03|6.565125488e+03|2.020739360e+03
1.848417761e+05|1.876400056e+06|1.876730361e+06|1.877043566e+06|1.876737024e+06|2.732476810e+03|2.733894798e+03|2.735239822e+03|2.733920447e+03|9.395102745e+09|9.427720486e+09|9.458665404e+09|9.428307435e+09|6.562479248e+03|6.564012451e+03|6.565472412e+03|6.564042480e+03|2.020739360e+03
1.977627687e+05|1.876204659e+06|1.876509030e+06|1.876814797e+06|1.876535471e+06|2.731638204e+03|2.732944578e+03|2.734257355e+03|2.733057384e+03|9.375829105e+09|9.405864553e+09|9.436056633e+09|9.408475915e+09|6.561569458e+03|6.562984131e+03|6.564408325e+03|6.563106445e+03|2.020739360e+03
2.102174929e+05|1.875984735e+06|1.876172038e+06|1.876560493e+06|1.876283089e+06|2.730694540e+03|2.731498221e+03|2.733165496e+03|2.731975062e+03|9.354171710e+09|9.372614389e+09|9.410949946e+09|9.383618537e+09|6.560547363e+03|6.561414551e+03|6.563226440e+03|6.561934570e+03|2.020739360e+03
2.226297007e+05|1.875799803e+06|1.876163295e+06|1.876508358e+06|1.876133372e+06|2.729901190e+03|2.731460701e+03|2.732941690e+03|2.731332808e+03|9.335989193e+09|9.371752860e+09|9.405798085e+09|9.368883617e+09|6.559685791e+03|6.561376709e+03|6.562982666e+03|6.561238281e+03|2.020739360e+03
2.332296005e+05|1.875346294e+06|1.875719448e+06|1.876169012e+06|1.875788792e+06|2.727956295e+03|2.729556515e+03|2.731485234e+03|2.729854603e+03|9.291512063e+09|9.328096866e+09|9.372316200e+09|9.335019992e+09|6.557577026e+03|6.559312012e+03|6.561403076e+03|6.559635742e+03|2.020739360e+03
2.438810005e+05|1.875087483e+06|1.875455207e+06|1.875874110e+06|1.875510565e+06|2.726846784e+03|2.728423290e+03|2.730219944e+03|2.728661327e+03|9.266200879e+09|9.302179002e+09|9.343291863e+09|9.307716075e+09|6.556373169e+03|6.558083984e+03|6.560030396e+03|6.558341309e+03|2.020739360e+03
2.539793490e+05|1.874966157e+06|1.875418902e+06|1.875765509e+06|1.875402124e+06|2.726326766e+03|2.728267616e+03|2.729754085e+03|2.728196488e+03|9.254353209e+09|9.298622263e+09|9.332620250e+09|9.297117966e+09|6.555808350e+03|6.557914062e+03|6.559527710e+03|6.557835449e+03|2.020739360e+03
2.644585955e+05|1.874630450e+06|1.874895247e+06|1.875309655e+06|1.875005922e+06|2.724888230e+03|2.726022868e+03|2.727799208e+03|2.726497991e+03|9.221630156e+09|9.247434006e+09|9.287925783e+09|9.258371877e+09|6.554246826e+03|6.555477539e+03|6.557407227e+03|6.555993164e+03|2.020739360e+03
2.737993481e+05|1.874309921e+06|1.874660692e+06|1.875172181e+06|1.874734585e+06|2.723515202e+03|2.725017797e+03|2.727209847e+03|2.725335147e+03|9.190467584e+09|9.224574425e+09|9.274478462e+09|9.231900042e+09|6.552756104e+03|6.554386475e+03|6.556764648e+03|6.554731445e+03|2.020739360e+03
