#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.648446429e+05|8.357687419e+06|8.379884810e+06|8.395184669e+06|8.378910267e+06|1.146525365e+04|1.148266909e+04|1.149466148e+04|1.148184674e+04|2.149470767e+11|2.158134503e+11|2.164106744e+11|2.157762091e+11|1.022795410e+04|1.023860547e+04|1.024594751e+04|1.023811133e+04|2.379728186e+03
4.012550620e+05|8.322664842e+06|8.347310276e+06|8.373089183e+06|8.347745721e+06|1.143767050e+04|1.145710524e+04|1.147733955e+04|1.145732859e+04|2.135817688e+11|2.145420640e+11|2.155482058e+11|2.145608826e+11|1.021109497e+04|1.022296289e+04|1.023535034e+04|1.022311816e+04|2.379728186e+03
4.785416759e+05|8.285481099e+06|8.313340688e+06|8.336165024e+06|8.308203686e+06|1.140828808e+04|1.143030785e+04|1.144832444e+04|1.142613395e+04|2.121334406e+11|2.132185632e+11|2.141076847e+11|2.130201172e+11|1.019313159e+04|1.020659375e+04|1.021759814e+04|1.020405469e+04|2.379728186e+03
5.348809471e+05|8.270346832e+06|8.298296842e+06|8.324603662e+06|8.297763479e+06|1.139628324e+04|1.141842132e+04|1.143920100e+04|1.141790096e+04|2.115447399e+11|2.126325927e+11|2.136572903e+11|2.126132633e+11|1.018581030e+04|1.019932812e+04|1.021203003e+04|1.019902148e+04|2.379728186e+03
5.830915282e+05|8.237704143e+06|8.270166394e+06|8.309040518e+06|8.268338559e+06|1.137032750e+04|1.139613989e+04|1.142691107e+04|1.139453109e+04|2.102759202e+11|2.115377252e+11|2.130510673e+11|2.114689963e+11|1.016997168e+04|1.018572266e+04|1.020451782e+04|1.018475879e+04|2.379728186e+03
6.218067679e+05|8.226315067e+06|8.254484523e+06|8.284827757e+06|8.259054452e+06|1.136126129e+04|1.138367581e+04|1.140777132e+04|1.138719149e+04|2.098332847e+11|2.109281595e+11|2.121079959e+11|2.111074596e+11|1.016444092e+04|1.017811670e+04|1.019282104e+04|1.018027344e+04|2.379728186e+03
6.595146088e+05|8.200883584e+06|8.244126847e+06|8.282034133e+06|8.241282816e+06|1.134094675e+04|1.137543779e+04|1.140556146e+04|1.137305942e+04|2.088460641e+11|2.105255600e+11|2.119991964e+11|2.104166278e+11|1.015205420e+04|1.017309131e+04|1.019147095e+04|1.017165137e+04|2.379728186e+03
6.920554234e+05|8.177664178e+06|8.222522248e+06|8.265186265e+06|8.226045366e+06|1.132235008e+04|1.135824085e+04|1.139218271e+04|1.136090057e+04|2.079453808e+11|2.096858782e+11|2.113441439e+11|2.098249224e+11|1.014071997e+04|1.016259668e+04|1.018330664e+04|1.016423730e+04|2.379728186e+03
7.194890125e+05|8.177471144e+06|8.213929944e+06|8.246269922e+06|8.214217566e+06|1.132219537e+04|1.135138599e+04|1.137714278e+04|1.135148847e+04|2.079378936e+11|2.093521556e+11|2.106088564e+11|2.093652269e+11|1.014063110e+04|1.015841406e+04|1.017413477e+04|1.015849414e+04|2.379728186e+03
7.475071432e+05|8.153188832e+06|8.200615512e+06|8.221386217e+06|8.191626161e+06|1.130272031e+04|1.134073218e+04|1.135733605e+04|1.133340931e+04|2.069961650e+11|2.088356650e+11|2.096417266e+11|2.084886749e+11|1.012875952e+04|1.015192773e+04|1.016203906e+04|1.014747461e+04|2.379728186e+03
7.733887586e+05|8.140228143e+06|8.176585117e+06|8.207120979e+06|8.172606640e+06|1.129227717e+04|1.132148531e+04|1.134593857e+04|1.131817209e+04|2.064944228e+11|2.079035275e+11|2.090880277e+11|2.077509551e+11|1.012240942e+04|1.014020068e+04|1.015509302e+04|1.013819043e+04|2.379728186e+03
