#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
7.978845503e+04|7.766095186e+25|1.538269544e+26|2.217561605e+26|1.549101700e+26|1.549101700e+28|2.740484363e+31
1.402982682e+05|3.448739384e+26|4.458990777e+26|5.180793719e+26|4.402167254e+26|4.402167254e+28|7.792610575e+31
1.878134448e+05|7.061080582e+26|7.965908602e+26|8.665523037e+26|7.867108348e+26|7.867108348e+28|1.386441001e+32
2.196805294e+05|9.702620653e+26|1.070910636e+27|1.146104005e+27|1.056186710e+27|1.056186710e+29|1.894873918e+32
2.481607059e+05|1.246699167e+27|1.339624676e+27|1.453253615e+27|1.339359314e+27|1.339359314e+29|2.416098242e+32
2.765322986e+05|1.584615204e+27|1.683581536e+27|1.778147914e+27|1.695423783e+27|1.695423783e+29|2.998748658e+32
2.989494231e+05|1.869032349e+27|1.960491264e+27|2.076254022e+27|1.972784628e+27|1.972784628e+29|3.506503314e+32
3.204864451e+05|2.155251486e+27|2.266810637e+27|2.383356662e+27|2.278394895e+27|2.278394895e+29|4.024971603e+32
3.430245143e+05|2.525217080e+27|2.646347500e+27|2.726263168e+27|2.637322817e+27|2.637322817e+29|4.609883449e+32
3.633871974e+05|2.828932677e+27|2.940355027e+27|3.047580250e+27|2.941689567e+27|2.941689567e+29|5.173240417e+32
3.822319348e+05|3.079152137e+27|3.238366952e+27|3.349409207e+27|3.232246558e+27|3.232246558e+29|5.725186751e+32
3.991162943e+05|3.420392589e+27|3.535951682e+27|3.672927455e+27|3.537120187e+27|3.537120187e+29|6.247013229e+32
4.155101484e+05|3.721940028e+27|3.874945648e+27|3.992106307e+27|3.867892722e+27|3.867892722e+29|6.769301673e+32
4.305096217e+05|3.995190910e+27|4.108486268e+27|4.211418922e+27|4.101779684e+27|4.101779684e+29|7.261115846e+32
4.463439136e+05|4.309695008e+27|4.453676446e+27|4.576915137e+27|4.451756562e+27|4.451756562e+29|7.807294510e+32
4.611925826e+05|4.543233220e+27|4.696358781e+27|4.862338315e+27|4.704706277e+27|4.704706277e+29|8.335616370e+32
4.767253667e+05|4.949859361e+27|5.055351450e+27|5.179338479e+27|5.055267069e+27|5.055267069e+29|8.902151625e+32
4.926861112e+05|5.311457949e+27|5.424220760e+27|5.527142472e+27|5.422033842e+27|5.422033842e+29|9.512592174e+32
5.077245461e+05|5.587339585e+27|5.750923119e+27|5.923324050e+27|5.768929889e+27|5.768929889e+29|1.009700990e+33
5.191266852e+05|5.858178598e+27|5.988782578e+27|6.095870013e+27|5.975419174e+27|5.975419174e+29|1.056248115e+33
5.312208606e+05|6.142882552e+27|6.269324566e+27|6.442621356e+27|6.297620745e+27|6.297620745e+29|1.106068542e+33
5.450549412e+05|6.418404732e+27|6.626032892e+27|6.772400546e+27|6.597454643e+27|6.597454643e+29|1.164533554e+33
5.569594823e+05|6.734397977e+27|6.898918165e+27|7.058761672e+27|6.906916734e+27|6.906916734e+29|1.215242326e+33
5.697896261e+05|7.040769887e+27|7.285739635e+27|7.408329991e+27|7.239677064e+27|7.239677064e+29|1.272045707e+33
5.826902122e+05|7.393984514e+27|7.519123568e+27|7.668925839e+27|7.546974090e+27|7.546974090e+29|1.331752318e+33
5.941257923e+05|7.695658605e+27|7.901696135e+27|8.033730241e+27|7.862347480e+27|7.862347480e+29|1.383451881e+33
6.065863955e+05|8.042537705e+27|8.153766875e+27|8.318042501e+27|8.198943789e+27|8.198943789e+29|1.441411611e+33
6.192584251e+05|8.346001513e+27|8.522264024e+27|8.689726597e+27|8.511012131e+27|8.511012131e+29|1.503457318e+33
6.302615023e+05|8.725013145e+27|8.850192418e+27|8.993812116e+27|8.843737972e+27|8.843737972e+29|1.557889694e+33
6.412157926e+05|8.936038526e+27|9.110059418e+27|9.248044292e+27|9.097947304e+27|9.097947304e+29|1.612459031e+33
