#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
7.731505419e+04|7.451466616e+25|1.291012926e+26|2.111262246e+26|1.428640949e+26|1.428640949e+28|2.628267209e+31
1.461563340e+05|3.939495706e+26|4.857661093e+26|5.579508527e+26|4.771256233e+26|4.771256233e+28|8.468484729e+31
1.853662491e+05|6.970079208e+26|7.499439737e+26|8.345650286e+26|7.656043809e+26|7.656043809e+28|1.349849847e+32
2.188771163e+05|9.777578297e+26|1.046150602e+27|1.144456799e+27|1.045547954e+27|1.045547954e+29|1.881320662e+32
2.484119471e+05|1.288288170e+27|1.382748449e+27|1.436469475e+27|1.350158210e+27|1.350158210e+29|2.421987032e+32
2.737233060e+05|1.564301608e+27|1.642124581e+27|1.726701963e+27|1.660600547e+27|1.660600547e+29|2.939944443e+32
2.995568286e+05|1.872165149e+27|1.953636954e+27|2.054740038e+27|1.959021490e+27|1.959021490e+29|3.521447355e+32
3.223572945e+05|2.194579776e+27|2.293607420e+27|2.382396369e+27|2.289145704e+27|2.289145704e+29|4.072343539e+32
3.434540590e+05|2.517680869e+27|2.594710740e+27|2.685199740e+27|2.602693146e+27|2.602693146e+29|4.623004349e+32
3.632656922e+05|2.823729590e+27|2.917716110e+27|3.000886270e+27|2.906652508e+27|2.906652508e+29|5.174742550e+32
3.814429486e+05|3.092219967e+27|3.193815154e+27|3.318863094e+27|3.196593897e+27|3.196593897e+29|5.702527569e+32
3.989864874e+05|3.403422337e+27|3.492553714e+27|3.573807556e+27|3.483408955e+27|3.483408955e+29|6.242880047e+32
4.142110590e+05|3.663422384e+27|3.763570472e+27|3.897788257e+27|3.778004911e+27|3.778004911e+29|6.727269853e+32
4.320855236e+05|3.992856795e+27|4.100134794e+27|4.276235878e+27|4.115716563e+27|4.115716563e+29|7.316868224e+32
4.484162733e+05|4.313824664e+27|4.435631193e+27|4.552257934e+27|4.453245995e+27|4.453245995e+29|7.887764064e+32
4.650519280e+05|4.659505907e+27|4.775691923e+27|4.880662568e+27|4.764321625e+27|4.764321625e+29|8.480502503e+32
4.783869810e+05|4.939108167e+27|5.080878426e+27|5.164419791e+27|5.060768553e+27|5.060768553e+29|8.970688985e+32
4.918686843e+05|5.209075712e+27|5.324153641e+27|5.449357410e+27|5.334919991e+27|5.334919991e+29|9.484927935e+32
5.054617079e+05|5.469522290e+27|5.606711381e+27|5.748552236e+27|5.623733832e+27|5.623733832e+29|1.001867017e+33
5.195098457e+05|5.815985801e+27|5.940872379e+27|6.036237943e+27|5.929553903e+27|5.929553903e+29|1.058596015e+33
5.324638890e+05|6.145819418e+27|6.260887653e+27|6.358999184e+27|6.251491868e+27|6.251491868e+29|1.111139943e+33
5.453390586e+05|6.393272258e+27|6.559140735e+27|6.682250582e+27|6.556438516e+27|6.556438516e+29|1.165857186e+33
5.583921331e+05|6.747021065e+27|6.874077811e+27|6.997882123e+27|6.871366297e+27|6.871366297e+29|1.222348518e+33
5.713837214e+05|7.013838081e+27|7.153085296e+27|7.306128708e+27|7.150616485e+27|7.150616485e+29|1.279954639e+33
5.842768069e+05|7.356696488e+27|7.479486584e+27|7.630792501e+27|7.488904258e+27|7.488904258e+29|1.337504871e+33
5.946320515e+05|7.660275335e+27|7.821706034e+27|7.907786459e+27|7.794237556e+27|7.794237556e+29|1.385181934e+33
6.057987563e+05|7.946673800e+27|8.122086633e+27|8.230089477e+27|8.095412051e+27|8.095412051e+29|1.439124075e+33
6.174778672e+05|8.264655155e+27|8.413925134e+27|8.550342370e+27|8.406907291e+27|8.406907291e+29|1.494744347e+33
6.289978857e+05|8.570443721e+27|8.711522784e+27|8.867520149e+27|8.702995150e+27|8.702995150e+29|1.551524588e+33
6.394651311e+05|8.834079608e+27|8.977102974e+27|9.142446979e+27|8.980022729e+27|8.980022729e+29|1.603167742e+33
6.501183841e+05|9.180011058e+27|9.320905447e+27|9.460159357e+27|9.326700980e+27|9.326700980e+29|1.656599066e+33
6.612134847e+05|9.433434908e+27|9.573201458e+27|9.745833715e+27|9.563797629e+27|9.563797629e+29|1.713123852e+33
6.718716767e+05|9.797671702e+27|9.944268898e+27|1.007539002e+28|9.962550484e+27|9.962550484e+29|1.770350470e+33
6.830303863e+05|1.014524597e+28|1.028315244e+28|1.040414684e+28|1.027057331e+28|1.027057331e+30|1.829662311e+33
6.932356586e+05|1.044631537e+28|1.062536000e+28|1.077515467e+28|1.062985118e+28|1.062985118e+30|1.883786647e+33
7.038113739e+05|1.078379772e+28|1.088781704e+28|1.103892767e+28|1.092800860e+28|1.092800860e+30|1.941631146e+33
7.131066514e+05|1.109346161e+28|1.122963545e+28|1.134287026e+28|1.123715674e+28|1.123715674e+30|1.993576720e+33
7.217422262e+05|1.128529832e+28|1.144856497e+28|1.161673734e+28|1.146742824e+28|1.146742824e+30|2.043144320e+33
7.311787277e+05|1.164697644e+28|1.178909323e+28|1.192305931e+28|1.178791522e+28|1.178791522e+30|2.095349000e+33
7.407649879e+05|1.193591574e+28|1.213719641e+28|1.225565189e+28|1.212136849e+28|1.212136849e+30|2.151962611e+33
7.502672146e+05|1.228573303e+28|1.238559323e+28|1.253197568e+28|1.242097189e+28|1.242097189e+30|2.205728080e+33
7.592683772e+05|1.253796119e+28|1.266911384e+28|1.281886113e+28|1.267722167e+28|1.267722167e+30|2.260158207e+33
7.690200815e+05|1.289382002e+28|1.308178008e+28|1.323015879e+28|1.309026704e+28|1.309026704e+30|2.318882443e+33
7.789753807e+05|1.321318273e+28|1.340889550e+28|1.357993763e+28|1.340624152e+28|1.340624152e+30|2.379046400e+33
7.876670170e+05|1.351013266e+28|1.363778890e+28|1.377281126e+28|1.365904533e+28|1.365904533e+30|2.431923536e+33
7.962086890e+05|1.385034245e+28|1.400058615e+28|1.419944813e+28|1.398121161e+28|1.398121161e+30|2.485092327e+33
8.055462647e+05|1.405471739e+28|1.425560456e+28|1.442991863e+28|1.423218897e+28|1.423218897e+30|2.541976252e+33
8.144996559e+05|1.451164157e+28|1.463011635e+28|1.475311058e+28|1.462777375e+28|1.462777375e+30|2.599613189e+33
8.221522297e+05|1.469504380e+28|1.490696087e+28|1.507269467e+28|1.490358219e+28|1.490358219e+30|2.650005872e+33
8.302277363e+05|1.499602802e+28|1.520442312e+28|1.536268536e+28|1.517867571e+28|1.517867571e+30|2.701752515e+33
8.391414855e+05|1.535916389e+28|1.554794519e+28|1.569623425e+28|1.550549482e+28|1.550549482e+30|2.759788875e+33
8.482423615e+05|1.571908174e+28|1.589563823e+28|1.607926565e+28|1.589225141e+28|1.589225141e+30|2.820004248e+33
8.555598850e+05|1.592755203e+28|1.611199103e+28|1.632205282e+28|1.613909915e+28|1.613909915e+30|2.868683192e+33
8.641262864e+05|1.633421942e+28|1.650464376e+28|1.667800861e+28|1.652137871e+28|1.652137871e+30|2.927841676e+33
8.729012031e+05|1.664660717e+28|1.682677193e+28|1.700687797e+28|1.685075630e+28|1.685075630e+30|2.985772046e+33
8.808369333e+05|1.698188428e+28|1.710907773e+28|1.723642463e+28|1.712013621e+28|1.712013621e+30|3.040381512e+33
8.883884692e+05|1.726385905e+28|1.740361913e+28|1.756742789e+28|1.743167703e+28|1.743167703e+30|3.095159951e+33
8.959696314e+05|1.751786139e+28|1.772835428e+28|1.793797146e+28|1.777052703e+28|1.777052703e+30|3.148988162e+33
9.036614910e+05|1.785929986e+28|1.803164898e+28|1.824069235e+28|1.806923683e+28|1.806923683e+30|3.201056263e+33
9.115908412e+05|1.815196992e+28|1.830510618e+28|1.847884887e+28|1.831228300e+28|1.831228300e+30|3.258863563e+33
9.193813238e+05|1.841887087e+28|1.866538990e+28|1.885941809e+28|1.865711149e+28|1.865711149e+30|3.312101206e+33
9.271306885e+05|1.880802134e+28|1.900031056e+28|1.918558512e+28|1.900410688e+28|1.900410688e+30|3.368901992e+33
9.344563873e+05|1.912604256e+28|1.930850043e+28|1.949347480e+28|1.930338891e+28|1.930338891e+30|3.422723303e+33
9.421207294e+05|1.941600657e+28|1.960114395e+28|1.977160854e+28|1.962049076e+28|1.962049076e+30|3.480191361e+33
9.491148058e+05|1.977166346e+28|1.995053308e+28|2.009286377e+28|1.995338143e+28|1.995338143e+30|3.532694357e+33
9.561637470e+05|1.994678783e+28|2.012671749e+28|2.032971968e+28|2.014100415e+28|2.014100415e+30|3.581446466e+33
9.635549940e+05|2.028511284e+28|2.047546076e+28|2.070981757e+28|2.048278206e+28|2.048278206e+30|3.639016059e+33
9.711328700e+05|2.063549859e+28|2.082079891e+28|2.104361710e+28|2.082034110e+28|2.082034110e+30|3.697297773e+33
9.787737919e+05|2.097837800e+28|2.114178603e+28|2.132915619e+28|2.115782454e+28|2.115782454e+30|3.755128085e+33
9.870143039e+05|2.140323565e+28|2.157563437e+28|2.174149430e+28|2.157704573e+28|2.157704573e+30|3.820314986e+33
9.940632907e+05|2.156714584e+28|2.175312471e+28|2.199345262e+28|2.179143810e+28|2.179143810e+30|3.872766840e+33
1.000802510e+06|2.190067037e+28|2.204111274e+28|2.232816042e+28|2.208669505e+28|2.208669505e+30|3.923556308e+33
1.007424649e+06|2.217282405e+28|2.241437789e+28|2.256849531e+28|2.239252540e+28|2.239252540e+30|3.978830000e+33
1.014699171e+06|2.252982215e+28|2.272213946e+28|2.297478282e+28|2.274907465e+28|2.274907465e+30|4.038339430e+33
1.021364553e+06|2.279291209e+28|2.299846802e+28|2.317231438e+28|2.295060343e+28|2.295060343e+30|4.091627925e+33
1.028868862e+06|2.312750763e+28|2.334973541e+28|2.348743885e+28|2.333982764e+28|2.333982764e+30|4.148780147e+33
1.035901279e+06|2.346399574e+28|2.361789352e+28|2.384380310e+28|2.364580190e+28|2.364580190e+30|4.204181020e+33
1.043173328e+06|2.374007044e+28|2.402229045e+28|2.427225629e+28|2.402983040e+28|2.402983040e+30|4.268300998e+33
1.050141118e+06|2.418488857e+28|2.441878675e+28|2.465743958e+28|2.444196280e+28|2.444196280e+30|4.327074446e+33
1.056357725e+06|2.435185258e+28|2.460560405e+28|2.481859930e+28|2.460766234e+28|2.460766234e+30|4.371115140e+33
1.063306424e+06|2.471976338e+28|2.494752991e+28|2.517936821e+28|2.498850822e+28|2.498850822e+30|4.436122192e+33
1.070602835e+06|2.500601769e+28|2.530245631e+28|2.557249365e+28|2.530746279e+28|2.530746279e+30|4.494067316e+33
1.076993214e+06|2.542340843e+28|2.558263319e+28|2.580043799e+28|2.563644739e+28|2.563644739e+30|4.545992472e+33
