#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
1.625202359e+05|2.115459210e+06|2.121186641e+06|2.128035646e+06|2.120664928e+06|3.244407060e+03|3.250813811e+03|3.258422299e+03|3.250161759e+03|4.420400466e+10|4.449851648e+10|4.484980204e+10|4.447073649e+10|8.096375244e+03|8.104841553e+03|8.114900146e+03|8.103983887e+03|1.870082122e+03
2.471462869e+05|2.108289844e+06|2.114215798e+06|2.120265580e+06|2.114876197e+06|3.236306171e+03|3.243002608e+03|3.249790093e+03|3.243679064e+03|4.383369999e+10|4.413974186e+10|4.445131401e+10|4.417285417e+10|8.085680542e+03|8.094522217e+03|8.103486816e+03|8.095417969e+03|1.870082122e+03
2.943189901e+05|2.106420994e+06|2.110875151e+06|2.115004503e+06|2.110769657e+06|3.234193307e+03|3.239228225e+03|3.243893488e+03|3.239073094e+03|4.373728382e+10|4.396715922e+10|4.418050260e+10|4.396140450e+10|8.082891602e+03|8.089540527e+03|8.095697388e+03|8.089336426e+03|1.870082122e+03
3.283872653e+05|2.103348999e+06|2.107470082e+06|2.112687136e+06|2.107344455e+06|3.230719130e+03|3.235379434e+03|3.241275667e+03|3.235199821e+03|4.357889302e+10|4.379140200e+10|4.406075607e+10|4.378466065e+10|8.078298462e+03|8.084460938e+03|8.092241821e+03|8.084218750e+03|1.870082122e+03
3.607335253e+05|2.099944524e+06|2.103874645e+06|2.107473955e+06|2.103381887e+06|3.226867375e+03|3.231313688e+03|3.235383812e+03|3.230727379e+03|4.340350284e+10|4.360598648e+10|4.379160183e+10|4.358032446e+10|8.073207642e+03|8.079086914e+03|8.084466797e+03|8.078310547e+03|1.870082122e+03
3.886302481e+05|2.097804225e+06|2.100269907e+06|2.104263811e+06|2.100133307e+06|3.224445054e+03|3.227235585e+03|3.231753848e+03|3.227032918e+03|4.329331601e+10|4.342025857e+10|4.362604766e+10|4.341254424e+10|8.070000732e+03|8.073694580e+03|8.079670410e+03|8.073429199e+03|1.870082122e+03
4.146137918e+05|2.094710680e+06|2.096711641e+06|2.099747732e+06|2.097288196e+06|3.220904227e+03|3.223201536e+03|3.226644687e+03|3.223817687e+03|4.313295423e+10|4.323688064e+10|4.339336840e+10|4.326587977e+10|8.065328369e+03|8.068362549e+03|8.072911743e+03|8.069181641e+03|1.870082122e+03
4.396561377e+05|2.091816162e+06|2.093703932e+06|2.097124389e+06|2.094471479e+06|3.217580038e+03|3.219748167e+03|3.223673976e+03|3.220599138e+03|4.298271229e+10|4.308068555e+10|4.325828209e+10|4.312007543e+10|8.060943726e+03|8.063806152e+03|8.068981201e+03|8.064931641e+03|1.870082122e+03
4.622666095e+05|2.088055855e+06|2.090094803e+06|2.092955218e+06|2.089857300e+06|3.213259798e+03|3.215602603e+03|3.218888317e+03|3.215302469e+03|4.278772161e+10|4.289341745e+10|4.304182235e+10|4.288093444e+10|8.055243774e+03|8.058337891e+03|8.062673706e+03|8.057938965e+03|1.870082122e+03
4.846057779e+05|2.084905093e+06|2.086987779e+06|2.089102940e+06|2.086539287e+06|3.209638354e+03|3.212032322e+03|3.214462999e+03|3.211500038e+03|4.262450383e+10|4.273238088e+10|4.284198597e+10|4.270905589e+10|8.050463379e+03|8.053624756e+03|8.056829712e+03|8.052918945e+03|1.870082122e+03
