#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.629275906e+05|7.244677694e+06|7.256438454e+06|7.270174645e+06|7.257056773e+06|9.385086023e+03|9.393200084e+03|9.402655490e+03|9.393610870e+03|2.055597169e+11|2.060538035e+11|2.066312532e+11|2.060800365e+11|1.036489917e+04|1.037100879e+04|1.037813184e+04|1.037131934e+04|2.249067834e+03
4.001055892e+05|7.212907059e+06|7.224104276e+06|7.234317211e+06|7.224921026e+06|9.363135799e+03|9.370877066e+03|9.377932954e+03|9.371434592e+03|2.042250955e+11|2.046954478e+11|2.051244656e+11|2.047298123e+11|1.034835474e+04|1.035418994e+04|1.035950513e+04|1.035461230e+04|2.249067834e+03
4.763566797e+05|7.188407213e+06|7.202089792e+06|7.214142463e+06|7.202658337e+06|9.346134910e+03|9.355643257e+03|9.363990173e+03|9.356013385e+03|2.031970659e+11|2.037709399e+11|2.042769842e+11|2.037952022e+11|1.033556519e+04|1.034271240e+04|1.034899780e+04|1.034299902e+04|2.249067834e+03
5.328044189e+05|7.173631253e+06|7.183710779e+06|7.196106035e+06|7.184868085e+06|9.335857329e+03|9.342869334e+03|9.351486048e+03|9.343661349e+03|2.025773631e+11|2.030000884e+11|2.035199398e+11|2.030487669e+11|1.032783472e+04|1.033310645e+04|1.033958838e+04|1.033370410e+04|2.249067834e+03
5.797575079e+05|7.151020432e+06|7.164636584e+06|7.183178711e+06|7.166032585e+06|9.320110996e+03|9.329596152e+03|9.342499298e+03|9.330546024e+03|2.016291863e+11|2.022001582e+11|2.029777745e+11|2.022589669e+11|1.031597803e+04|1.032312012e+04|1.033283154e+04|1.032383594e+04|2.249067834e+03
6.194898069e+05|7.133426187e+06|7.146484613e+06|7.162331006e+06|7.147725139e+06|9.307807913e+03|9.316948701e+03|9.327990649e+03|9.317776612e+03|2.008922200e+11|2.014390019e+11|2.021034614e+11|2.014916078e+11|1.030673145e+04|1.031360254e+04|1.032191089e+04|1.031423047e+04|2.249067834e+03
6.551604407e+05|7.113023710e+06|7.128555768e+06|7.147739889e+06|7.132322486e+06|9.293510867e+03|9.304396703e+03|9.317824488e+03|9.307010063e+03|2.000379999e+11|2.006882924e+11|2.014916242e+11|2.008463330e+11|1.029598853e+04|1.030416943e+04|1.031425879e+04|1.030613672e+04|2.249067834e+03
6.890136636e+05|7.097609143e+06|7.113848183e+06|7.137883803e+06|7.117030686e+06|9.282696484e+03|9.294088987e+03|9.310929091e+03|9.296285401e+03|1.993926758e+11|2.000725171e+11|2.010788491e+11|2.002061632e+11|1.028785840e+04|1.029642822e+04|1.030908081e+04|1.029807812e+04|2.249067834e+03
7.164022876e+05|7.088561296e+06|7.101979330e+06|7.117953366e+06|7.105560042e+06|9.276343464e+03|9.285763577e+03|9.296967070e+03|9.288238619e+03|1.990139134e+11|1.995756191e+11|2.002443768e+11|1.997259954e+11|1.028308618e+04|1.029017041e+04|1.029858887e+04|1.029203125e+04|2.249067834e+03
7.454278508e+05|7.066279069e+06|7.087754250e+06|7.107078185e+06|7.086197751e+06|9.260624857e+03|9.275775200e+03|9.289340958e+03|9.274621079e+03|1.980824979e+11|1.989801581e+11|1.997890725e+11|1.989159464e+11|1.027128882e+04|1.028265771e+04|1.029285693e+04|1.028180273e+04|2.249067834e+03
7.717812424e+05|7.054211377e+06|7.072637486e+06|7.093682935e+06|7.072926703e+06|9.252102025e+03|9.265112824e+03|9.279940234e+03|9.265265416e+03|1.975781095e+11|1.983482728e+11|1.992283184e+11|1.983610246e+11|1.026489526e+04|1.027466016e+04|1.028578711e+04|1.027477930e+04|2.249067834e+03
7.984763201e+05|7.039557543e+06|7.060452769e+06|7.081433266e+06|7.064508187e+06|9.241743661e+03|9.256510864e+03|9.271318031e+03|9.259316881e+03|1.969656770e+11|1.978389717e+11|1.987159269e+11|1.980091944e+11|1.025711987e+04|1.026820410e+04|1.027931396e+04|1.027031250e+04|2.249067834e+03
8.230572123e+05|7.029862560e+06|7.046583336e+06|7.066635194e+06|7.047074910e+06|9.234883652e+03|9.246711228e+03|9.260876204e+03|9.246987736e+03|1.965605173e+11|1.972592974e+11|1.980973834e+11|1.972807380e+11|1.025196729e+04|1.026084619e+04|1.027148047e+04|1.026106055e+04|2.249067834e+03
8.481534044e+05|7.014308666e+06|7.027327539e+06|7.050788346e+06|7.032060878e+06|9.223829249e+03|9.233082740e+03|9.249683274e+03|9.236379195e+03|1.959114626e+11|1.964547283e+11|1.974350304e+11|1.966532577e+11|1.024368140e+04|1.025061230e+04|1.026307422e+04|1.025309961e+04|2.249067834e+03
8.711239152e+05|6.997975302e+06|7.027603038e+06|7.044140789e+06|7.023526589e+06|9.212208722e+03|9.233278473e+03|9.244984492e+03|9.230281388e+03|1.952299036e+11|1.964662236e+11|1.971572195e+11|1.962974564e+11|1.023497388e+04|1.025076562e+04|1.025954810e+04|1.024853027e+04|2.249067834e+03
8.941356106e+05|6.989256521e+06|7.007739617e+06|7.037554746e+06|7.013292936e+06|9.206000587e+03|9.219157132e+03|9.240327171e+03|9.223044985e+03|1.948661192e+11|1.956373323e+11|1.968819778e+11|1.958698474e+11|1.023031982e+04|1.024018066e+04|1.025605029e+04|1.024310156e+04|2.249067834e+03
9.170330763e+05|6.966995023e+06|6.993861294e+06|7.019943543e+06|6.995082521e+06|9.190117357e+03|9.209279827e+03|9.227835347e+03|9.210091415e+03|1.939376671e+11|1.950582416e+11|1.961466086e+11|1.951098979e+11|1.021840967e+04|1.023277637e+04|1.024668237e+04|1.023338965e+04|2.249067834e+03
9.395272059e+05|6.954425392e+06|6.970824487e+06|6.999342542e+06|6.975844299e+06|9.181113107e+03|9.192859112e+03|9.213181949e+03|9.196379005e+03|1.934139924e+11|1.940971988e+11|1.952869567e+11|1.943074241e+11|1.021166968e+04|1.022046143e+04|1.023570215e+04|1.022311328e+04|2.249067834e+03
9.601130845e+05|6.946791126e+06|6.965376574e+06|6.985097474e+06|6.970618423e+06|9.175640675e+03|9.188958391e+03|9.203037913e+03|9.192625549e+03|1.930959641e+11|1.938702406e+11|1.946925900e+11|1.940897873e+11|1.020757373e+04|1.021754492e+04|1.022809351e+04|1.022030273e+04|2.249067834e+03
9.814263225e+05|6.932864279e+06|6.949003881e+06|6.975578893e+06|6.955028040e+06|9.165650462e+03|9.177227116e+03|9.196254352e+03|9.181483968e+03|1.925158217e+11|1.931881401e+11|1.942954379e+11|1.934398520e+11|1.020009131e+04|1.020876416e+04|1.022301196e+04|1.021195605e+04|2.249067834e+03
