#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
3.079853987e+05|7.553230143e+06|7.594797369e+06|7.635167476e+06|7.594842137e+06|6.384156070e+03|6.398134712e+03|6.411649551e+03|6.398083422e+03|3.018073337e+11|3.038797550e+11|3.058947230e+11|3.038837163e+11|1.183036304e+04|1.184959766e+04|1.186821802e+04|1.184954492e+04|1.912352211e+03
4.693745256e+05|7.511536837e+06|7.540955633e+06|7.584404654e+06|7.544373363e+06|6.370077072e+03|6.380019433e+03|6.394643941e+03|6.381111281e+03|2.997294941e+11|3.011952688e+11|3.033616418e+11|3.013669710e+11|1.181100171e+04|1.182467285e+04|1.184479883e+04|1.182619141e+04|1.912352211e+03
5.578378074e+05|7.466863374e+06|7.500340426e+06|7.541034465e+06|7.504551351e+06|6.354926211e+03|6.366285059e+03|6.380046041e+03|6.367636767e+03|2.975041484e+11|2.991718070e+11|3.011992020e+11|2.993829190e+11|1.179017700e+04|1.180579199e+04|1.182471338e+04|1.180766504e+04|1.912352211e+03
6.235309768e+05|7.452630150e+06|7.482060498e+06|7.502879546e+06|7.478880072e+06|6.350079997e+03|6.360086676e+03|6.367145295e+03|6.358960250e+03|2.967957953e+11|2.982611947e+11|2.992982801e+11|2.981036937e+11|1.178352954e+04|1.179727100e+04|1.180697925e+04|1.179573633e+04|1.912352211e+03
6.823973316e+05|7.406593214e+06|7.448978466e+06|7.473226330e+06|7.441244913e+06|6.334363529e+03|6.348835489e+03|6.357087911e+03|6.346127010e+03|2.945045385e+11|2.966140744e+11|2.978211252e+11|2.962305219e+11|1.176195239e+04|1.178181885e+04|1.179315405e+04|1.177811719e+04|1.912352211e+03
7.342617126e+05|7.388356680e+06|7.414795027e+06|7.441662487e+06|7.416743082e+06|6.328115707e+03|6.337167831e+03|6.346341069e+03|6.337797455e+03|2.935976025e+11|2.949127855e+11|2.962499632e+11|2.950104903e+11|1.175337793e+04|1.176579688e+04|1.177839893e+04|1.176667383e+04|1.912352211e+03
7.806355426e+05|7.365086194e+06|7.394139547e+06|7.430435915e+06|7.395840400e+06|6.320125840e+03|6.330098902e+03|6.342510353e+03|6.330626779e+03|2.924408243e+11|2.938850884e+11|2.956912544e+11|2.939710028e+11|1.174242627e+04|1.175610303e+04|1.177314087e+04|1.175683887e+04|1.912352211e+03
8.290188606e+05|7.339473323e+06|7.360044327e+06|7.383751483e+06|7.356403208e+06|6.311314191e+03|6.318392732e+03|6.326535725e+03|6.317099328e+03|2.911674051e+11|2.921901623e+11|2.933687134e+11|2.920098103e+11|1.173034497e+04|1.174005127e+04|1.175121680e+04|1.173828516e+04|1.912352211e+03
8.701010438e+05|7.310425350e+06|7.332987610e+06|7.358684983e+06|7.329956308e+06|6.301281393e+03|6.309078561e+03|6.317925345e+03|6.307993034e+03|2.897243862e+11|2.908450458e+11|2.921225733e+11|2.906952920e+11|1.171660205e+04|1.172727588e+04|1.173940747e+04|1.172580273e+04|1.912352211e+03
9.112666799e+05|7.281145269e+06|7.305638329e+06|7.330651372e+06|7.309394024e+06|6.291141146e+03|6.299625225e+03|6.308271862e+03|6.300890590e+03|2.882698515e+11|2.894865951e+11|2.907290250e+11|2.896736445e+11|1.170270898e+04|1.171433447e+04|1.172617310e+04|1.171607129e+04|1.912352211e+03
9.521514457e+05|7.258110344e+06|7.282607965e+06|7.305208134e+06|7.276565848e+06|6.283139744e+03|6.291648281e+03|6.299476355e+03|6.289509310e+03|2.871262200e+11|2.883425091e+11|2.894652275e+11|2.880433652e+11|1.169176489e+04|1.170340381e+04|1.171413110e+04|1.170048828e+04|1.912352211e+03
9.897054870e+05|7.225951946e+06|7.249750115e+06|7.276706152e+06|7.253159517e+06|6.271935189e+03|6.280229763e+03|6.289601665e+03|6.281380740e+03|2.855304404e+11|2.867113992e+11|2.880493295e+11|2.868812573e+11|1.167643286e+04|1.168777930e+04|1.170060571e+04|1.168936133e+04|1.912352211e+03
1.025178138e+06|7.188083824e+06|7.220705166e+06|7.239541447e+06|7.218881441e+06|6.258692829e+03|6.270104287e+03|6.276673621e+03|6.269426363e+03|2.836521361e+11|2.852700466e+11|2.862048032e+11|2.851803961e+11|1.165832495e+04|1.167392676e+04|1.168291528e+04|1.167300977e+04|1.912352211e+03
1.063916444e+06|7.165275754e+06|7.193826217e+06|7.211945730e+06|7.187426045e+06|6.250689773e+03|6.260705369e+03|6.267045842e+03|6.258409571e+03|2.825214864e+11|2.839367840e+11|2.848352849e+11|2.836204690e+11|1.164739258e+04|1.166108057e+04|1.166974561e+04|1.165795117e+04|1.912352211e+03
1.097363502e+06|7.135541652e+06|7.157914554e+06|7.178768735e+06|7.154796137e+06|6.240229171e+03|6.248103576e+03|6.255426119e+03|6.246965066e+03|2.810476227e+11|2.821565476e+11|2.831903995e+11|2.820026647e+11|1.163310083e+04|1.164385986e+04|1.165386841e+04|1.164231152e+04|1.912352211e+03
1.132770349e+06|7.098484966e+06|7.131699444e+06|7.160284583e+06|7.131108238e+06|6.227134337e+03|6.238873327e+03|6.248936406e+03|6.238613949e+03|2.792120948e+11|2.808573348e+11|2.822740312e+11|2.808289398e+11|1.161523022e+04|1.163124951e+04|1.164499243e+04|1.163090918e+04|1.912352211e+03
1.163547083e+06|7.078010905e+06|7.109596632e+06|7.135057715e+06|7.108791499e+06|6.219881823e+03|6.231065175e+03|6.240058412e+03|6.230718625e+03|2.781978212e+11|2.797625185e+11|2.810236559e+11|2.797236338e+11|1.160532446e+04|1.162059668e+04|1.163286572e+04|1.162013379e+04|1.912352211e+03
1.196655139e+06|7.052221300e+06|7.078205207e+06|7.101540784e+06|7.075394697e+06|6.210714510e+03|6.219950639e+03|6.228215726e+03|6.218908797e+03|2.769218347e+11|2.782074552e+11|2.793634808e+11|2.780694929e+11|1.159283838e+04|1.160541992e+04|1.161670190e+04|1.160401465e+04|1.912352211e+03
1.227564868e+06|7.013021196e+06|7.034171016e+06|7.069655306e+06|7.039045958e+06|6.196740642e+03|6.204286270e+03|6.216913971e+03|6.205974921e+03|2.749821239e+11|2.760286756e+11|2.777843834e+11|2.762706397e+11|1.157378223e+04|1.158406738e+04|1.160128125e+04|1.158637988e+04|1.912352211e+03
1.256825043e+06|6.995265957e+06|7.016563693e+06|7.038992116e+06|7.017267040e+06|6.190383910e+03|6.198006315e+03|6.206004150e+03|6.198206412e+03|2.741044074e+11|2.751573216e+11|2.762672176e+11|2.751932327e+11|1.156512964e+04|1.157550244e+04|1.158641162e+04|1.157579102e+04|1.912352211e+03
1.288073353e+06|6.955577747e+06|6.989739710e+06|7.016144191e+06|6.988088588e+06|6.176139941e+03|6.188403447e+03|6.197856580e+03|6.187774493e+03|2.721422387e+11|2.738312229e+11|2.751365653e+11|2.737500985e+11|1.154573071e+04|1.156242822e+04|1.157530225e+04|1.156158008e+04|1.912352211e+03
1.316799966e+06|6.929602357e+06|6.958270711e+06|6.987373581e+06|6.959003589e+06|6.166776333e+03|6.177107938e+03|6.187555178e+03|6.177317213e+03|2.708591272e+11|2.722753941e+11|2.737142588e+11|2.723126708e+11|1.153299072e+04|1.154704541e+04|1.156127832e+04|1.154734766e+04|1.912352211e+03
1.344747406e+06|6.915099275e+06|6.931775954e+06|6.958664197e+06|6.932631968e+06|6.161537651e+03|6.167560901e+03|6.177249390e+03|6.167829277e+03|2.701427823e+11|2.709664895e+11|2.722948508e+11|2.710094424e+11|1.152587109e+04|1.153406348e+04|1.154724219e+04|1.153443457e+04|1.912352211e+03
1.373613889e+06|6.873897619e+06|6.904666066e+06|6.936506454e+06|6.905328480e+06|6.146610512e+03|6.157765007e+03|6.169267885e+03|6.157956303e+03|2.681084657e+11|2.696274227e+11|2.712001273e+11|2.696610491e+11|1.150557642e+04|1.152073877e+04|1.153638135e+04|1.152100781e+04|1.912352211e+03
1.398981673e+06|6.842168358e+06|6.873008569e+06|6.903125844e+06|6.873765298e+06|6.135067012e+03|6.146287426e+03|6.157207783e+03|6.146502653e+03|2.665430016e+11|2.680646045e+11|2.695513350e+11|2.681030156e+11|1.148989429e+04|1.150513184e+04|1.151998096e+04|1.150543848e+04|1.912352211e+03
1.425422129e+06|6.825726748e+06|6.843712363e+06|6.864664877e+06|6.844970243e+06|6.129071982e+03|6.135629466e+03|6.143254792e+03|6.136054815e+03|2.657316923e+11|2.666191810e+11|2.676529901e+11|2.666816831e+11|1.148174487e+04|1.149065430e+04|1.150101855e+04|1.149123828e+04|1.912352211e+03
1.453290377e+06|6.786700787e+06|6.819283141e+06|6.845605680e+06|6.815087731e+06|6.114776752e+03|6.126715033e+03|6.136319023e+03|6.125112892e+03|2.638076409e+11|2.654140752e+11|2.667125918e+11|2.652082237e+11|1.146235010e+04|1.147854834e+04|1.149159399e+04|1.147638867e+04|1.912352211e+03
1.478906816e+06|6.771664391e+06|6.793646448e+06|6.821715351e+06|6.794892978e+06|6.109255904e+03|6.117324507e+03|6.127604839e+03|6.117752558e+03|2.630662095e+11|2.641501205e+11|2.655339690e+11|2.642119001e+11|1.145485938e+04|1.146580713e+04|1.147975269e+04|1.146639258e+04|1.912352211e+03
1.505037318e+06|6.737880911e+06|6.760271580e+06|6.787156301e+06|6.764968389e+06|6.096808187e+03|6.105065082e+03|6.114943886e+03|6.106759416e+03|2.614019790e+11|2.625046915e+11|2.638301034e+11|2.627369662e+11|1.143797705e+04|1.144916846e+04|1.146257349e+04|1.145147852e+04|1.912352211e+03
