#RRR|Lz25|Lz50|Lz75|Lzmean|Lzsum|Isum
2.070473849e+04|5.286361361e+22|1.009392050e+23|1.567691856e+23|1.058562796e+23|1.058562796e+25|2.078746745e+28
3.846286275e+04|2.806239622e+23|3.331458184e+23|3.878550966e+23|3.348881708e+23|3.348881708e+25|6.548384810e+28
4.922885297e+04|4.900239604e+23|5.494789421e+23|5.954259312e+23|5.458085704e+23|5.458085704e+25|1.066654075e+29
5.792865553e+04|6.948102553e+23|7.384740311e+23|7.976345879e+23|7.502669671e+23|7.502669671e+25|1.467767856e+29
6.597736515e+04|9.215682273e+23|9.731392172e+23|1.044024856e+24|9.784599784e+23|9.784599784e+25|1.907998269e+29
7.298007107e+04|1.156521161e+24|1.197339078e+24|1.248286559e+24|1.198326250e+24|1.198326250e+26|2.336953937e+29
7.953679541e+04|1.379188228e+24|1.417479162e+24|1.478429707e+24|1.420097383e+24|1.420097383e+26|2.773833294e+29
8.573056128e+04|1.577183115e+24|1.652011285e+24|1.716431686e+24|1.642433412e+24|1.642433412e+26|3.224557774e+29
9.084821428e+04|1.795721950e+24|1.852856665e+24|1.894821284e+24|1.847809123e+24|1.847809123e+26|3.615950435e+29
9.579160612e+04|1.987981725e+24|2.050907878e+24|2.112751979e+24|2.048729568e+24|2.048729568e+26|4.010282678e+29
1.011124189e+05|2.235325794e+24|2.281315596e+24|2.346541937e+24|2.289944051e+24|2.289944051e+26|4.465519327e+29
1.058873009e+05|2.453826654e+24|2.513692093e+24|2.575392735e+24|2.513532758e+24|2.513532758e+26|4.904725697e+29
1.102492000e+05|2.676667082e+24|2.728959300e+24|2.776327399e+24|2.723657977e+24|2.723657977e+26|5.331080786e+29
1.146497131e+05|2.880087934e+24|2.940742163e+24|3.013166448e+24|2.942642128e+24|2.942642128e+26|5.755923870e+29
1.189623691e+05|3.111747407e+24|3.164684696e+24|3.229657682e+24|3.168687521e+24|3.168687521e+26|6.203169389e+29
1.228650911e+05|3.333007434e+24|3.366880396e+24|3.431115876e+24|3.367171405e+24|3.367171405e+26|6.610222637e+29
1.267290871e+05|3.528515862e+24|3.619301403e+24|3.668086169e+24|3.598511395e+24|3.598511395e+26|7.032143850e+29
1.301711982e+05|3.729231520e+24|3.804114638e+24|3.860239805e+24|3.796054817e+24|3.796054817e+26|7.423427560e+29
1.341366763e+05|3.954055713e+24|4.019051510e+24|4.079972275e+24|4.011788232e+24|4.011788232e+26|7.866275344e+29
1.375706031e+05|4.175855916e+24|4.241168358e+24|4.317471688e+24|4.237686160e+24|4.237686160e+26|8.291121853e+29
1.412099682e+05|4.396200239e+24|4.465449350e+24|4.545413308e+24|4.465660357e+24|4.465660357e+26|8.751701791e+29
1.447053406e+05|4.630423633e+24|4.698166261e+24|4.762577566e+24|4.683049497e+24|4.683049497e+26|9.158652569e+29
1.479452123e+05|4.836356801e+24|4.898779094e+24|4.958044273e+24|4.889936032e+24|4.889936032e+26|9.568665187e+29
1.512658736e+05|5.067756418e+24|5.122165058e+24|5.192849658e+24|5.118116053e+24|5.118116053e+26|1.000873707e+30
1.547167839e+05|5.293696532e+24|5.362114037e+24|5.423001833e+24|5.349142520e+24|5.349142520e+26|1.046446142e+30
1.575064178e+05|5.491372859e+24|5.554939855e+24|5.621676314e+24|5.536754336e+24|5.536754336e+26|1.082321814e+30
1.606422662e+05|5.722943459e+24|5.781696816e+24|5.840175365e+24|5.782408428e+24|5.782408428e+26|1.131144434e+30
1.637101153e+05|5.945313555e+24|6.006092950e+24|6.061305213e+24|5.988724398e+24|5.988724398e+26|1.173584032e+30
1.666922197e+05|6.145801193e+24|6.235267217e+24|6.295339246e+24|6.219348535e+24|6.219348535e+26|1.217201144e+30
1.694102390e+05|6.377204145e+24|6.450594944e+24|6.511856649e+24|6.431203656e+24|6.431203656e+26|1.258606500e+30
1.724629525e+05|6.593764818e+24|6.665705843e+24|6.739790429e+24|6.640506219e+24|6.640506219e+26|1.299646834e+30
1.755199355e+05|6.867004633e+24|6.927641958e+24|6.991705254e+24|6.916325188e+24|6.916325188e+26|1.352446049e+30
1.782580072e+05|7.029180649e+24|7.125626263e+24|7.175259943e+24|7.098115323e+24|7.098115323e+26|1.390496517e+30
1.808931032e+05|7.272412436e+24|7.337885019e+24|7.407119936e+24|7.314714388e+24|7.314714388e+26|1.431250487e+30
1.835453799e+05|7.501308159e+24|7.558565701e+24|7.609279039e+24|7.538436174e+24|7.538436174e+26|1.475793474e+30
1.860706649e+05|7.673693490e+24|7.769402323e+24|7.832361480e+24|7.724972348e+24|7.724972348e+26|1.512023524e+30
1.885178922e+05|7.891795892e+24|7.977701583e+24|8.037258706e+24|7.951040376e+24|7.951040376e+26|1.555226382e+30
1.910476856e+05|8.127477142e+24|8.192835201e+24|8.255371671e+24|8.167861281e+24|8.167861281e+26|1.597352128e+30
1.938489472e+05|8.354056930e+24|8.417762755e+24|8.494700503e+24|8.404991777e+24|8.404991777e+26|1.646907963e+30
1.965024681e+05|8.587327919e+24|8.659704671e+24|8.721750894e+24|8.620729609e+24|8.620729609e+26|1.688089757e+30
1.988757559e+05|8.814923584e+24|8.864631981e+24|8.926148692e+24|8.859271510e+24|8.859271510e+26|1.733433953e+30
2.013696970e+05|9.030092304e+24|9.103643622e+24|9.162258465e+24|9.061756919e+24|9.061756919e+26|1.774494007e+30
2.035367406e+05|9.237779006e+24|9.299322981e+24|9.364380608e+24|9.278961736e+24|9.278961736e+26|1.814750336e+30
2.058449291e+05|9.445594939e+24|9.531747918e+24|9.597382659e+24|9.500070540e+24|9.500070540e+26|1.858195045e+30
2.084529875e+05|9.688628882e+24|9.747028793e+24|9.834523528e+24|9.738135372e+24|9.738135372e+26|1.902528825e+30
