#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
1.787104357e+05|3.030830635e+06|3.038148298e+06|3.046588436e+06|3.038781509e+06|4.907416005e+03|4.917607526e+03|4.929266018e+03|4.918422764e+03|5.292950907e+10|5.323636806e+10|5.358947861e+10|5.326250051e+10|7.878894897e+03|7.887464355e+03|7.897284180e+03|7.888156738e+03|2.138543887e+03
2.721424579e+05|3.021105349e+06|3.028314959e+06|3.036490209e+06|3.028219815e+06|4.893809564e+03|4.903896946e+03|4.915316622e+03|4.903675579e+03|5.252137224e+10|5.282389125e+10|5.316704295e+10|5.281958214e+10|7.867450806e+03|7.875937988e+03|7.885535278e+03|7.875748047e+03|2.138543887e+03
3.230357206e+05|3.016330753e+06|3.023497077e+06|3.033841027e+06|3.026092689e+06|4.887127345e+03|4.897156333e+03|4.911626574e+03|4.900705084e+03|5.232118085e+10|5.262170244e+10|5.305593663e+10|5.273037164e+10|7.861821533e+03|7.870266846e+03|7.882428833e+03|7.873248535e+03|2.138543887e+03
3.625105685e+05|3.009702397e+06|3.015823494e+06|3.028089843e+06|3.017488495e+06|4.877847188e+03|4.886417334e+03|4.903582024e+03|4.888662761e+03|5.204346702e+10|5.229991957e+10|5.281444144e+10|5.236944790e+10|7.854005371e+03|7.861228760e+03|7.875670166e+03|7.863116699e+03|2.138543887e+03
3.928559743e+05|3.001099072e+06|3.011266848e+06|3.025110798e+06|3.012281485e+06|4.865655682e+03|4.880038647e+03|4.899414203e+03|4.881316982e+03|5.168150652e+10|5.210900593e+10|5.268941343e+10|5.215075321e+10|7.843764526e+03|7.855854248e+03|7.872162842e+03|7.856937012e+03|2.138543887e+03
4.227220875e+05|2.999209075e+06|3.006718155e+06|3.018526129e+06|3.008587453e+06|4.862975752e+03|4.873622020e+03|4.890200032e+03|4.876126934e+03|5.160202706e+10|5.191791271e+10|5.241321771e+10|5.199569172e+10|7.841508545e+03|7.850457275e+03|7.864412598e+03|7.852569824e+03|2.138543887e+03
4.445576669e+05|2.991110307e+06|3.002081421e+06|3.016068385e+06|3.003879766e+06|4.851489696e+03|4.867048521e+03|4.886760107e+03|4.869443126e+03|5.126166836e+10|5.172282450e+10|5.231018422e+10|5.179776649e+10|7.831846558e+03|7.844932617e+03|7.861518311e+03|7.846949219e+03|2.138543887e+03
4.660451807e+05|2.988667146e+06|2.997370358e+06|3.011270041e+06|2.999921673e+06|4.848023922e+03|4.860368340e+03|4.880043115e+03|4.863852235e+03|5.115906879e+10|5.152472076e+10|5.210913996e+10|5.163148354e+10|7.828925293e+03|7.839318604e+03|7.855854736e+03|7.842245605e+03|2.138543887e+03
4.893361254e+05|2.986272813e+06|2.993605556e+06|3.007942935e+06|2.996456278e+06|4.844627069e+03|4.855028993e+03|4.875358178e+03|4.858990295e+03|5.105855432e+10|5.136649493e+10|5.196946271e+10|5.148608119e+10|7.826069336e+03|7.834825195e+03|7.851912354e+03|7.838154785e+03|2.138543887e+03
5.065219226e+05|2.979227429e+06|2.988829651e+06|3.003354644e+06|2.991337946e+06|4.834549720e+03|4.848254456e+03|4.868853680e+03|4.851690237e+03|5.076191199e+10|5.116589190e+10|5.177638528e+10|5.127074871e+10|7.817597412e+03|7.829122559e+03|7.846451538e+03|7.832015625e+03|2.138543887e+03
5.256203707e+05|2.976239461e+06|2.987327119e+06|2.999439541e+06|2.988583122e+06|4.830255597e+03|4.846122809e+03|4.863302560e+03|4.847771551e+03|5.063592877e+10|5.110281503e+10|5.161171728e+10|5.115488953e+10|7.813990112e+03|7.827328369e+03|7.841785767e+03|7.828718750e+03|2.138543887e+03
5.452433865e+05|2.973158997e+06|2.984126884e+06|2.999996275e+06|2.985726628e+06|4.825828021e+03|4.841582337e+03|4.864091995e+03|4.843701695e+03|5.050609680e+10|5.096849356e+10|5.163512836e+10|5.103472915e+10|7.810265259e+03|7.823502441e+03|7.842449341e+03|7.825296387e+03|2.138543887e+03
5.638392415e+05|2.968702668e+06|2.977976924e+06|2.997454983e+06|2.982723155e+06|4.819421988e+03|4.832752633e+03|4.860488347e+03|4.839368308e+03|5.031836855e+10|5.070918036e+10|5.152827837e+10|5.090813041e+10|7.804879883e+03|7.816085938e+03|7.839419678e+03|7.821652344e+03|2.138543887e+03
5.798945827e+05|2.964317583e+06|2.974160777e+06|2.985404893e+06|2.975305954e+06|4.813117290e+03|4.827267949e+03|4.843395661e+03|4.828813467e+03|5.013375871e+10|5.054831268e+10|5.102212637e+10|5.059618536e+10|7.799574951e+03|7.811478271e+03|7.825029663e+03|7.812774414e+03|2.138543887e+03
5.960329567e+05|2.960304141e+06|2.972031167e+06|2.984513817e+06|2.973169812e+06|4.807345986e+03|4.824206859e+03|4.842131355e+03|4.825712216e+03|4.996490256e+10|5.045857439e+10|5.098473066e+10|5.050605483e+10|7.794712769e+03|7.808902344e+03|7.823966797e+03|7.810166992e+03|2.138543887e+03
6.127647552e+05|2.958816197e+06|2.969675277e+06|2.991266694e+06|2.974174039e+06|4.805206109e+03|4.820820222e+03|4.851711527e+03|4.827089111e+03|4.990232327e+10|5.035932994e+10|5.126823751e+10|5.054800942e+10|7.792915894e+03|7.806055908e+03|7.832035889e+03|7.811327637e+03|2.138543887e+03
