#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
8.765619537e+04|1.885777699e+06|1.886277226e+06|1.886764151e+06|1.886202533e+06|2.741347055e+03|2.743449939e+03|2.745500789e+03|2.743126143e+03|9.279691672e+09|9.326845169e+09|9.372981342e+09|9.319639605e+09|6.548365356e+03|6.550634033e+03|6.552844116e+03|6.550282715e+03|2.025288208e+03
1.330525175e+05|1.884933043e+06|1.885409675e+06|1.885952105e+06|1.885393175e+06|2.737746066e+03|2.739798441e+03|2.742081143e+03|2.739679120e+03|9.198779056e+09|9.245065969e+09|9.296134689e+09|9.242095971e+09|6.544480469e+03|6.546693115e+03|6.549155762e+03|6.546565430e+03|2.025288208e+03
1.580484122e+05|1.884474940e+06|1.884874709e+06|1.885454384e+06|1.884834658e+06|2.735722603e+03|2.737488348e+03|2.739986543e+03|2.737250223e+03|9.152711709e+09|9.192905087e+09|9.249267252e+09|9.187266499e+09|6.542300903e+03|6.544203613e+03|6.546896606e+03|6.543944824e+03|2.025288208e+03
1.773436366e+05|1.883948487e+06|1.884704961e+06|1.885511820e+06|1.884611042e+06|2.733398482e+03|2.736738495e+03|2.740228202e+03|2.736251466e+03|9.099949815e+09|9.175825348e+09|9.254666616e+09|9.164744241e+09|6.539792969e+03|6.543393311e+03|6.547156860e+03|6.542867676e+03|2.025288208e+03
1.927979886e+05|1.883388454e+06|1.884401549e+06|1.885022187e+06|1.884285587e+06|2.730927564e+03|2.735398524e+03|2.738139938e+03|2.734827043e+03|9.044031893e+09|9.145344867e+09|9.207760792e+09|9.132503556e+09|6.537126099e+03|6.541950439e+03|6.544907471e+03|6.541332031e+03|2.025288208e+03
2.056432665e+05|1.882999148e+06|1.883997293e+06|1.884934682e+06|1.883915759e+06|2.729210800e+03|2.733613889e+03|2.737753305e+03|2.733199239e+03|9.005235414e+09|9.104833168e+09|9.198944072e+09|9.095838875e+09|6.535274780e+03|6.540026611e+03|6.544490845e+03|6.539573242e+03|2.025288208e+03
2.184662258e+05|1.882626291e+06|1.883806662e+06|1.884586342e+06|1.883605667e+06|2.727567266e+03|2.732772596e+03|2.736214580e+03|2.731854607e+03|8.968185446e+09|9.085768705e+09|9.163901160e+09|9.065393645e+09|6.533500244e+03|6.539121826e+03|6.542832642e+03|6.538125000e+03|2.025288208e+03
2.285642980e+05|1.882108535e+06|1.883292511e+06|1.884140771e+06|1.883022040e+06|2.725286081e+03|2.730504409e+03|2.734247200e+03|2.729278491e+03|8.916921409e+09|9.034469756e+09|9.119198630e+09|9.007378267e+09|6.531038208e+03|6.536672363e+03|6.540709106e+03|6.535343750e+03|2.025288208e+03
2.387785646e+05|1.882225688e+06|1.883303644e+06|1.884070669e+06|1.883050549e+06|2.725802129e+03|2.730553509e+03|2.733937756e+03|2.729403846e+03|8.928500639e+09|9.035580531e+09|9.112177965e+09|9.010106368e+09|6.531595215e+03|6.536722412e+03|6.540377808e+03|6.535478027e+03|2.025288208e+03
2.489109067e+05|1.882109516e+06|1.883076414e+06|1.883842035e+06|1.882843856e+06|2.725290404e+03|2.729551467e+03|2.732928690e+03|2.728498022e+03|8.917018362e+09|9.012928004e+09|9.089304144e+09|8.989656906e+09|6.531042969e+03|6.535642334e+03|6.539286255e+03|6.534500488e+03|2.025288208e+03
