#RRR|P25fit|P50fit|P75fit|P25model|P50model|P75model
2.749716839e+05|1.694098395e+11|1.712370631e+11|1.733645049e+11|0.000000|0.000000|0.000000
4.196019756e+05|1.699751442e+11|1.710446908e+11|1.722254830e+11|0.000000|0.000000|0.000000
4.988170395e+05|1.695640402e+11|1.704283628e+11|1.713136817e+11|0.000000|0.000000|0.000000
5.564445771e+05|1.689853496e+11|1.697785515e+11|1.705309589e+11|0.000000|0.000000|0.000000
6.073653878e+05|1.682959187e+11|1.690744550e+11|1.697594574e+11|0.000000|0.000000|0.000000
6.506279722e+05|1.675890551e+11|1.683868890e+11|1.690472886e+11|0.000000|0.000000|0.000000
6.843108526e+05|1.669668990e+11|1.677980239e+11|1.684578818e+11|0.000000|0.000000|0.000000
7.200496064e+05|1.662422684e+11|1.671246309e+11|1.677999793e+11|0.000000|0.000000|0.000000
7.537524128e+05|1.655016148e+11|1.664459975e+11|1.671496519e+11|0.000000|0.000000|0.000000
7.781079132e+05|1.649336412e+11|1.659304231e+11|1.666620351e+11|0.000000|0.000000|0.000000
8.046475518e+05|1.642850375e+11|1.653455744e+11|1.661141732e+11|0.000000|0.000000|0.000000
8.308604713e+05|1.636154464e+11|1.647452389e+11|1.655564630e+11|0.000000|0.000000|0.000000
8.567935873e+05|1.629260559e+11|1.641299974e+11|1.649887873e+11|0.000000|0.000000|0.000000
8.773842156e+05|1.623604814e+11|1.636269589e+11|1.645269792e+11|0.000000|0.000000|0.000000
8.966087010e+05|1.618185065e+11|1.631460668e+11|1.640870980e+11|0.000000|0.000000|0.000000
9.180665622e+05|1.611983313e+11|1.625969059e+11|1.635863222e+11|0.000000|0.000000|0.000000
9.375959715e+05|1.606204868e+11|1.620860833e+11|1.631217013e+11|0.000000|0.000000|0.000000
9.570472404e+05|1.600327821e+11|1.615672005e+11|1.626506751e+11|0.000000|0.000000|0.000000
9.761685648e+05|1.594436852e+11|1.610475920e+11|1.621797094e+11|0.000000|0.000000|0.000000
9.930008517e+05|1.589161540e+11|1.605825990e+11|1.617587013e+11|0.000000|0.000000|0.000000
1.008975628e+06|1.584080322e+11|1.601349066e+11|1.613536464e+11|0.000000|0.000000|0.000000
1.022581719e+06|1.579697146e+11|1.597488130e+11|1.610044770e+11|0.000000|0.000000|0.000000
1.039378542e+06|1.574218231e+11|1.592662599e+11|1.605681840e+11|0.000000|0.000000|0.000000
1.056939006e+06|1.568412953e+11|1.587549584e+11|1.601059315e+11|0.000000|0.000000|0.000000
1.073336791e+06|1.562923480e+11|1.582713981e+11|1.596686973e+11|0.000000|0.000000|0.000000
1.086570613e+06|1.558446685e+11|1.578769474e+11|1.593119345e+11|0.000000|0.000000|0.000000
1.100393272e+06|1.553727841e+11|1.574610410e+11|1.589356202e+11|0.000000|0.000000|0.000000
1.113121381e+06|1.549345163e+11|1.570746168e+11|1.585858109e+11|0.000000|0.000000|0.000000
1.125596349e+06|1.545015858e+11|1.566927355e+11|1.582399206e+11|0.000000|0.000000|0.000000
1.138636711e+06|1.540455691e+11|1.562902907e+11|1.578751655e+11|0.000000|0.000000|0.000000
1.151576896e+06|1.535896653e+11|1.558877171e+11|1.575100175e+11|0.000000|0.000000|0.000000
