#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S
2.523434343e+05|6.360383604e+06|6.379391120e+06|6.405655375e+06|6.381176752e+06|7.764994188e+03|7.776525274e+03|7.792427629e+03|7.777568070e+03|1.958939693e+11|1.967376801e+11|1.979036669e+11|1.968173935e+11|1.043623047e+04|1.044675781e+04|1.046127686e+04|1.044771191e+04|2.131308243e+03
3.827946835e+05|6.343474164e+06|6.358384540e+06|6.375800764e+06|6.357510824e+06|7.754687557e+03|7.763776436e+03|7.774348861e+03|7.763205170e+03|1.951442363e+11|1.958053438e+11|1.965783088e+11|1.957671561e+11|1.042683154e+04|1.043511670e+04|1.044477075e+04|1.043460547e+04|2.131308243e+03
4.543571787e+05|6.326694409e+06|6.341779885e+06|6.354124058e+06|6.338452148e+06|7.744446353e+03|7.753654103e+03|7.761180476e+03|7.751604310e+03|1.944003288e+11|1.950691321e+11|1.956164469e+11|1.949217894e+11|1.041749609e+04|1.042589014e+04|1.043275488e+04|1.042402148e+04|2.131308243e+03
5.108553591e+05|6.304128705e+06|6.328224091e+06|6.339036020e+06|6.317321896e+06|7.730648114e+03|7.745380527e+03|7.751980143e+03|7.738663923e+03|1.934000664e+11|1.944681409e+11|1.949474951e+11|1.939855320e+11|1.040491382e+04|1.041834766e+04|1.042436353e+04|1.041222949e+04|2.131308243e+03
5.530198109e+05|6.295677822e+06|6.313771576e+06|6.326716777e+06|6.307606962e+06|7.725457773e+03|7.736549870e+03|7.744459992e+03|7.732730339e+03|1.930258886e+11|1.938274434e+11|1.944013203e+11|1.935548662e+11|1.040018286e+04|1.041029199e+04|1.041750659e+04|1.040681934e+04|2.131308243e+03
5.930858050e+05|6.285401377e+06|6.297043374e+06|6.307451208e+06|6.291322987e+06|7.719141478e+03|7.726296704e+03|7.732684866e+03|7.722735347e+03|1.925708702e+11|1.930863564e+11|1.935472273e+11|1.928335946e+11|1.039443262e+04|1.040094922e+04|1.040676855e+04|1.039771191e+04|2.131308243e+03
6.284969097e+05|6.268892345e+06|6.284702093e+06|6.297775041e+06|6.282640268e+06|7.708983613e+03|7.718711494e+03|7.726746170e+03|7.717399125e+03|1.918399513e+11|1.925399136e+11|1.931187543e+11|1.924491276e+11|1.038518530e+04|1.039404297e+04|1.040136157e+04|1.039285254e+04|2.131308243e+03
6.561341054e+05|6.256170089e+06|6.270592066e+06|6.287118829e+06|6.270215714e+06|7.701146599e+03|7.710030055e+03|7.720197456e+03|7.709747030e+03|1.912767142e+11|1.919151993e+11|1.926469009e+11|1.918991300e+11|1.037804150e+04|1.038613623e+04|1.039539429e+04|1.038588281e+04|2.131308243e+03
6.852137475e+05|6.234203808e+06|6.253641961e+06|6.266707730e+06|6.246501991e+06|7.687558801e+03|7.699588300e+03|7.707638415e+03|7.695102311e+03|1.903051288e+11|1.911647731e+11|1.917432350e+11|1.908498488e+11|1.036568042e+04|1.037662109e+04|1.038395874e+04|1.037255176e+04|2.131308243e+03
7.133017831e+05|6.221564730e+06|6.241272714e+06|6.255874943e+06|6.239405111e+06|7.679723444e+03|7.691937588e+03|7.700964691e+03|7.690722347e+03|1.897462789e+11|1.906177193e+11|1.912636460e+11|1.905358156e+11|1.035855176e+04|1.036966064e+04|1.037787524e+04|1.036856445e+04|2.131308243e+03
